[INFO] [1729841064.144006]: Waiting for sensor data...
[INFO] [1729841064.244368]: Calculated Dynamic CoM: x=2.89238493949, y=-1.01996310458, z=25.7778714632
[INFO] [1729841065.845249]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841065.944255]: Calculated Dynamic CoM: x=1.15137635379, y=-1.04246728227, z=25.9642320757
[INFO] [1729841065.944563]: Projected CoM on the ground: x=1.15137635379, y=-1.04246728227, z=0
[INFO] [1729841065.944767]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841065.944987]: Calculated Dynamic ZMP: x=1.4353431208, y=-1.24527204685
[INFO] [1729841065.945238]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841066.044172]: Calculated Dynamic CoM: x=-0.184169559975, y=-1.01833960591, z=25.9793258489
[INFO] [1729841066.044461]: Projected CoM on the ground: x=-0.184169559975, y=-1.01833960591, z=0
[INFO] [1729841066.044658]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841066.044829]: Calculated Dynamic ZMP: x=-0.269416711245, y=-0.349413560145
[INFO] [1729841066.045091]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841066.144240]: Calculated Dynamic CoM: x=5.61463774773, y=0.343366539319, z=25.3821809636
[INFO] [1729841066.144544]: Projected CoM on the ground: x=5.61463774773, y=0.343366539319, z=0
[INFO] [1729841066.144769]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841066.144946]: Calculated Dynamic ZMP: x=7.50743746558, y=2.42071453231
[INFO] [1729841066.145205]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841066.244243]: Calculated Dynamic CoM: x=2.84734046721, y=-0.912621623138, z=25.8119333634
[INFO] [1729841066.244547]: Projected CoM on the ground: x=2.84734046721, y=-0.912621623138, z=0
[INFO] [1729841066.244731]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841066.244872]: Calculated Dynamic ZMP: x=3.63218403051, y=-0.668339392054
[INFO] [1729841066.245070]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841066.344251]: Calculated Dynamic CoM: x=0.331001722628, y=-1.06584523356, z=25.9724068937
[INFO] [1729841066.344820]: Projected CoM on the ground: x=0.331001722628, y=-1.06584523356, z=0
[INFO] [1729841066.345012]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841066.345144]: Calculated Dynamic ZMP: x=0.504462227705, y=-2.4396998778
[INFO] [1729841066.345663]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841066.444244]: Calculated Dynamic CoM: x=5.23588731914, y=-1.56414838325, z=25.4021662961
[INFO] [1729841066.444573]: Projected CoM on the ground: x=5.23588731914, y=-1.56414838325, z=0
[INFO] [1729841066.444766]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841066.444913]: Calculated Dynamic ZMP: x=7.19204082066, y=-2.52255262644
[INFO] [1729841066.445111]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841066.544252]: Calculated Dynamic CoM: x=2.69696236347, y=-1.17796299265, z=25.8268981332
[INFO] [1729841066.544839]: Projected CoM on the ground: x=2.69696236347, y=-1.17796299265, z=0
[INFO] [1729841066.545058]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841066.545254]: Calculated Dynamic ZMP: x=3.35936302515, y=-1.56233736058
[INFO] [1729841066.545975]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841066.644304]: Calculated Dynamic CoM: x=-1.84163710817, y=-0.836751103798, z=25.8875812557
[INFO] [1729841066.644584]: Projected CoM on the ground: x=-1.84163710817, y=-0.836751103798, z=0
[INFO] [1729841066.644753]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841066.644931]: Calculated Dynamic ZMP: x=-2.54605018676, y=-1.7808956758
[INFO] [1729841066.645153]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841066.744322]: Calculated Dynamic CoM: x=6.50686548296, y=0.19123378934, z=25.1431748258
[INFO] [1729841066.744616]: Projected CoM on the ground: x=6.50686548296, y=0.19123378934, z=0
[INFO] [1729841066.744773]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841066.744919]: Calculated Dynamic ZMP: x=8.74072170055, y=1.80169792613
[INFO] [1729841066.745133]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841066.844772]: Calculated Dynamic CoM: x=3.62008972453, y=-0.82249131996, z=25.6982414814
[INFO] [1729841066.845027]: Projected CoM on the ground: x=3.62008972453, y=-0.82249131996, z=0
[INFO] [1729841066.845185]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841066.845411]: Calculated Dynamic ZMP: x=4.60667474962, y=-0.4511720761
[INFO] [1729841066.845676]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841066.944270]: Calculated Dynamic CoM: x=0.629899242077, y=-1.20259152584, z=25.9591338942
[INFO] [1729841066.944570]: Projected CoM on the ground: x=0.629899242077, y=-1.20259152584, z=0
[INFO] [1729841066.944782]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841066.944932]: Calculated Dynamic ZMP: x=0.93993831814, y=-3.41282021806
[INFO] [1729841066.945160]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841067.044260]: Calculated Dynamic CoM: x=4.46885016081, y=-1.64648996132, z=25.5540582768
[INFO] [1729841067.044543]: Projected CoM on the ground: x=4.46885016081, y=-1.64648996132, z=0
[INFO] [1729841067.044728]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841067.044895]: Calculated Dynamic ZMP: x=6.17119295538, y=-2.93906867492
[INFO] [1729841067.045125]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841067.144255]: Calculated Dynamic CoM: x=3.84447397702, y=-1.22753568015, z=25.7120530044
[INFO] [1729841067.144737]: Projected CoM on the ground: x=3.84447397702, y=-1.22753568015, z=0
[INFO] [1729841067.144929]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841067.145098]: Calculated Dynamic ZMP: x=4.86566054688, y=-1.60255657078
[INFO] [1729841067.145350]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841067.244244]: Calculated Dynamic CoM: x=-3.28772821484, y=-1.0662618395, z=25.8035185644
[INFO] [1729841067.244574]: Projected CoM on the ground: x=-3.28772821484, y=-1.0662618395, z=0
[INFO] [1729841067.244806]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841067.244973]: Calculated Dynamic ZMP: x=-4.70927125856, y=-0.830930573576
[INFO] [1729841067.245200]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841067.344254]: Calculated Dynamic CoM: x=7.66443284784, y=0.375445285571, z=24.89954894
[INFO] [1729841067.344643]: Projected CoM on the ground: x=7.66443284784, y=0.375445285571, z=0
[INFO] [1729841067.344827]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841067.345021]: Calculated Dynamic ZMP: x=10.1966753296, y=1.87286941446
[INFO] [1729841067.345288]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841067.444235]: Calculated Dynamic CoM: x=3.91280763109, y=-0.877052155843, z=25.7511559876
[INFO] [1729841067.444566]: Projected CoM on the ground: x=3.91280763109, y=-0.877052155843, z=0
[INFO] [1729841067.444756]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841067.444917]: Calculated Dynamic ZMP: x=5.10003621958, y=-0.607943937735
[INFO] [1729841067.445148]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841067.544253]: Calculated Dynamic CoM: x=-1.27954543697, y=-0.965540274804, z=26.0308144244
[INFO] [1729841067.544820]: Projected CoM on the ground: x=-1.27954543697, y=-0.965540274804, z=0
[INFO] [1729841067.545040]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841067.545283]: Calculated Dynamic ZMP: x=-1.70960479107, y=-1.20677068793
[INFO] [1729841067.545689]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841067.644275]: Calculated Dynamic CoM: x=6.31065029203, y=-2.0192458783, z=25.199857909
[INFO] [1729841067.644582]: Projected CoM on the ground: x=6.31065029203, y=-2.0192458783, z=0
[INFO] [1729841067.644803]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841067.644974]: Calculated Dynamic ZMP: x=8.67563240712, y=-3.43011673544
[INFO] [1729841067.645220]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841067.744286]: Calculated Dynamic CoM: x=3.63677242826, y=-1.31432052731, z=25.7509400132
[INFO] [1729841067.744583]: Projected CoM on the ground: x=3.63677242826, y=-1.31432052731, z=0
[INFO] [1729841067.744998]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841067.745126]: Calculated Dynamic ZMP: x=4.55632127277, y=-1.83667431008
[INFO] [1729841067.745332]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841067.844248]: Calculated Dynamic CoM: x=-2.19107992525, y=-0.741304780014, z=25.882451245
[INFO] [1729841067.844551]: Projected CoM on the ground: x=-2.19107992525, y=-0.741304780014, z=0
[INFO] [1729841067.844781]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841067.844959]: Calculated Dynamic ZMP: x=-3.03178361373, y=-2.004166221
[INFO] [1729841067.845210]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841067.944253]: Calculated Dynamic CoM: x=4.43805519798, y=-0.30380602606, z=25.5973944491
[INFO] [1729841067.944597]: Projected CoM on the ground: x=4.43805519798, y=-0.30380602606, z=0
[INFO] [1729841067.944755]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841067.944883]: Calculated Dynamic ZMP: x=6.08067331454, y=1.24145986202
[INFO] [1729841067.945069]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841068.044188]: Calculated Dynamic CoM: x=3.6320172633, y=-0.8837589041, z=25.7030410054
[INFO] [1729841068.044482]: Projected CoM on the ground: x=3.6320172633, y=-0.8837589041, z=0
[INFO] [1729841068.044705]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841068.044885]: Calculated Dynamic ZMP: x=4.58944056305, y=-0.64288777217
[INFO] [1729841068.045083]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841068.144256]: Calculated Dynamic CoM: x=2.10673048766, y=-1.74051916932, z=25.850116287
[INFO] [1729841068.144812]: Projected CoM on the ground: x=2.10673048766, y=-1.74051916932, z=0
[INFO] [1729841068.145002]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841068.145222]: Calculated Dynamic ZMP: x=3.04694684433, y=-4.67007490325
[INFO] [1729841068.145914]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841068.244232]: Calculated Dynamic CoM: x=5.38127481158, y=-1.82366461276, z=25.3648794811
[INFO] [1729841068.244545]: Projected CoM on the ground: x=5.38127481158, y=-1.82366461276, z=0
[INFO] [1729841068.244697]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841068.244835]: Calculated Dynamic ZMP: x=7.3221984622, y=-3.11522375378
[INFO] [1729841068.245033]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841068.344240]: Calculated Dynamic CoM: x=3.2763549784, y=-1.17743567516, z=25.7862763685
[INFO] [1729841068.344698]: Projected CoM on the ground: x=3.2763549784, y=-1.17743567516, z=0
[INFO] [1729841068.344855]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841068.344982]: Calculated Dynamic ZMP: x=4.15238864384, y=-1.5214986964
[INFO] [1729841068.345177]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841068.444260]: Calculated Dynamic CoM: x=-2.56550369489, y=-1.59645226154, z=25.8349420118
[INFO] [1729841068.444569]: Projected CoM on the ground: x=-2.56550369489, y=-1.59645226154, z=0
[INFO] [1729841068.444791]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841068.444928]: Calculated Dynamic ZMP: x=-4.07209977391, y=1.42146112931
[INFO] [1729841068.445121]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841068.544255]: Calculated Dynamic CoM: x=7.80172097521, y=0.744837001327, z=24.8290234384
[INFO] [1729841068.544769]: Projected CoM on the ground: x=7.80172097521, y=0.744837001327, z=0
[INFO] [1729841068.544957]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841068.545125]: Calculated Dynamic ZMP: x=10.5267771381, y=2.68620901448
[INFO] [1729841068.545382]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841068.644238]: Calculated Dynamic CoM: x=4.19818833122, y=-0.898665902502, z=25.698540266
[INFO] [1729841068.644579]: Projected CoM on the ground: x=4.19818833122, y=-0.898665902502, z=0
[INFO] [1729841068.644791]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841068.644977]: Calculated Dynamic ZMP: x=5.48407804037, y=-0.686609233102
[INFO] [1729841068.645255]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841068.744242]: Calculated Dynamic CoM: x=-4.18607693908, y=-1.39976044264, z=25.7003407068
[INFO] [1729841068.744597]: Projected CoM on the ground: x=-4.18607693908, y=-1.39976044264, z=0
[INFO] [1729841068.744861]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841068.745002]: Calculated Dynamic ZMP: x=-5.891587153, y=-0.423700809659
[INFO] [1729841068.745201]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841068.844253]: Calculated Dynamic CoM: x=7.4881998405, y=-1.97346773035, z=24.8699235688
[INFO] [1729841068.844567]: Projected CoM on the ground: x=7.4881998405, y=-1.97346773035, z=0
[INFO] [1729841068.844770]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841068.844919]: Calculated Dynamic ZMP: x=9.89618714061, y=-2.95151206252
[INFO] [1729841068.845137]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841068.944265]: Calculated Dynamic CoM: x=6.44004165533, y=-1.61639402643, z=25.1633411121
[INFO] [1729841068.944614]: Projected CoM on the ground: x=6.44004165533, y=-1.61639402643, z=0
[INFO] [1729841068.944801]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841068.944949]: Calculated Dynamic ZMP: x=8.12039399761, y=-2.20853729931
[INFO] [1729841068.945170]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841069.044278]: Calculated Dynamic CoM: x=-3.55996675799, y=-0.608061666847, z=25.7239788434
[INFO] [1729841069.044608]: Projected CoM on the ground: x=-3.55996675799, y=-0.608061666847, z=0
[INFO] [1729841069.044777]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841069.044916]: Calculated Dynamic ZMP: x=-4.7987398331, y=-1.62063510979
[INFO] [1729841069.045128]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841069.144287]: Calculated Dynamic CoM: x=4.14150510491, y=-0.601735741693, z=25.6107467514
[INFO] [1729841069.144565]: Projected CoM on the ground: x=4.14150510491, y=-0.601735741693, z=0
[INFO] [1729841069.144771]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841069.144936]: Calculated Dynamic ZMP: x=5.41222248857, y=0.194085606654
[INFO] [1729841069.145154]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841069.244277]: Calculated Dynamic CoM: x=5.85340697139, y=-0.269392433483, z=25.2738776334
[INFO] [1729841069.244798]: Projected CoM on the ground: x=5.85340697139, y=-0.269392433483, z=0
[INFO] [1729841069.244971]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841069.245114]: Calculated Dynamic ZMP: x=7.5710517014, y=0.691106100918
[INFO] [1729841069.245330]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841069.344282]: Calculated Dynamic CoM: x=1.94994946176, y=-1.47379045477, z=25.8484935131
[INFO] [1729841069.344568]: Projected CoM on the ground: x=1.94994946176, y=-1.47379045477, z=0
[INFO] [1729841069.344820]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841069.345028]: Calculated Dynamic ZMP: x=3.24107939961, y=-4.73695092722
[INFO] [1729841069.345305]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841069.444228]: Calculated Dynamic CoM: x=6.48074021578, y=-2.16209524672, z=25.0462763154
[INFO] [1729841069.444515]: Projected CoM on the ground: x=6.48074021578, y=-2.16209524672, z=0
[INFO] [1729841069.444733]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841069.444907]: Calculated Dynamic ZMP: x=8.50836783482, y=-3.45247841448
[INFO] [1729841069.445156]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841069.544259]: Calculated Dynamic CoM: x=6.38035781358, y=-1.47022345266, z=25.1532202606
[INFO] [1729841069.544996]: Projected CoM on the ground: x=6.38035781358, y=-1.47022345266, z=0
[INFO] [1729841069.545210]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841069.545611]: Calculated Dynamic ZMP: x=8.06098022729, y=-1.9300823347
[INFO] [1729841069.545850]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729841069.644236]: Calculated Dynamic CoM: x=-6.39271858075, y=-1.38243682304, z=25.1434609748
[INFO] [1729841069.644517]: Projected CoM on the ground: x=-6.39271858075, y=-1.38243682304, z=0
[INFO] [1729841069.644747]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841069.644938]: Calculated Dynamic ZMP: x=-9.07318130076, y=-0.746199424894
[INFO] [1729841069.645187]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841069.744254]: Calculated Dynamic CoM: x=6.03336214613, y=0.509150642105, z=25.2900617818
[INFO] [1729841069.744568]: Projected CoM on the ground: x=6.03336214613, y=0.509150642105, z=0
[INFO] [1729841069.744729]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841069.744857]: Calculated Dynamic ZMP: x=7.73024028896, y=2.30821584267
[INFO] [1729841069.745051]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729841069.844262]: Calculated Dynamic CoM: x=6.65144900705, y=0.0548059459641, z=25.1498974733
[INFO] [1729841069.844586]: Projected CoM on the ground: x=6.65144900705, y=0.0548059459641, z=0
[INFO] [1729841069.844848]: Calculated Moments: Mx=0.6037074, My=0.9282001275
[INFO] [1729841069.845054]: Calculated Dynamic ZMP: x=8.65085580463, y=1.2851827955
[INFO] [1729841069.845345]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
