[INFO] [1729842179.305502]: Waiting for sensor data...
[INFO] [1729842179.406651]: Calculated Dynamic CoM: x=9.01158919489, y=-0.94827326339, z=40.953687472
[INFO] [1729842179.808044]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842179.906873]: Calculated Dynamic CoM: x=13.8586806612, y=-3.75629191786, z=39.6503170019
[INFO] [1729842179.907194]: Projected CoM on the ground: x=13.8586806612, y=-3.75629191786, z=0
[INFO] [1729842179.907386]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842179.907552]: Calculated Dynamic ZMP: x=66.1219310012, y=-30.2664833991
[INFO] [1729842179.907829]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842180.007430]: Calculated Dynamic CoM: x=6.52228333866, y=-2.81497339488, z=41.5987147959
[INFO] [1729842180.007739]: Projected CoM on the ground: x=6.52228333866, y=-2.81497339488, z=0
[INFO] [1729842180.007930]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842180.008099]: Calculated Dynamic ZMP: x=15.9421941676, y=-27.7192787271
[INFO] [1729842180.008362]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842180.106872]: Calculated Dynamic CoM: x=5.90505757464, y=-2.75741036305, z=41.6897366401
[INFO] [1729842180.107181]: Projected CoM on the ground: x=5.90505757464, y=-2.75741036305, z=0
[INFO] [1729842180.107371]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842180.107536]: Calculated Dynamic ZMP: x=11.797438191, y=-28.3960834939
[INFO] [1729842180.107794]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842180.206849]: Calculated Dynamic CoM: x=11.8563825595, y=-0.726540206648, z=40.4665531694
[INFO] [1729842180.207150]: Projected CoM on the ground: x=11.8563825595, y=-0.726540206648, z=0
[INFO] [1729842180.207360]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842180.207578]: Calculated Dynamic ZMP: x=53.3780618721, y=30.5874286436
[INFO] [1729842180.207913]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729842180.306604]: Calculated Dynamic CoM: x=7.36379972292, y=-2.38068540998, z=41.4258003762
[INFO] [1729842180.306876]: Projected CoM on the ground: x=7.36379972292, y=-2.38068540998, z=0
[INFO] [1729842180.307119]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842180.307271]: Calculated Dynamic ZMP: x=18.3669201967, y=-8.9299484291
[INFO] [1729842180.307487]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842180.406812]: Calculated Dynamic CoM: x=9.99690295839, y=-3.32431879546, z=40.7609221991
[INFO] [1729842180.407118]: Projected CoM on the ground: x=9.99690295839, y=-3.32431879546, z=0
[INFO] [1729842180.407364]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842180.407608]: Calculated Dynamic ZMP: x=40.8896346777, y=-31.853933051
[INFO] [1729842180.407942]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842180.506821]: Calculated Dynamic CoM: x=13.7956253837, y=-3.45677029473, z=39.5866865804
[INFO] [1729842180.507250]: Projected CoM on the ground: x=13.7956253837, y=-3.45677029473, z=0
[INFO] [1729842180.507518]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842180.507760]: Calculated Dynamic ZMP: x=67.825793045, y=-26.2449730397
[INFO] [1729842180.508107]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842180.607253]: Calculated Dynamic CoM: x=4.83249665529, y=-2.5500683948, z=41.6831275153
[INFO] [1729842180.607532]: Projected CoM on the ground: x=4.83249665529, y=-2.5500683948, z=0
[INFO] [1729842180.607913]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842180.608422]: Calculated Dynamic ZMP: x=3.97866640719, y=-21.5781185877
[INFO] [1729842180.608830]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842180.706809]: Calculated Dynamic CoM: x=4.87471100019, y=-2.25368604386, z=41.6879387565
[INFO] [1729842180.707114]: Projected CoM on the ground: x=4.87471100019, y=-2.25368604386, z=0
[INFO] [1729842180.707323]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842180.707487]: Calculated Dynamic ZMP: x=3.3690536304, y=-8.60071675813
[INFO] [1729842180.707730]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842180.806774]: Calculated Dynamic CoM: x=13.7165872396, y=-0.132138626632, z=39.7525664274
[INFO] [1729842180.807139]: Projected CoM on the ground: x=13.7165872396, y=-0.132138626632, z=0
[INFO] [1729842180.807325]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842180.807521]: Calculated Dynamic ZMP: x=67.0237652494, y=37.5860125339
[INFO] [1729842180.807788]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729842180.906836]: Calculated Dynamic CoM: x=9.02842055954, y=-2.27921889378, z=41.0411902432
[INFO] [1729842180.907159]: Projected CoM on the ground: x=9.02842055954, y=-2.27921889378, z=0
[INFO] [1729842180.907370]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842180.907545]: Calculated Dynamic ZMP: x=26.6978120888, y=-5.00348957098
[INFO] [1729842180.907822]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842181.006740]: Calculated Dynamic CoM: x=10.1877633474, y=-3.56989930225, z=40.7014240798
[INFO] [1729842181.007157]: Projected CoM on the ground: x=10.1877633474, y=-3.56989930225, z=0
[INFO] [1729842181.007341]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842181.007499]: Calculated Dynamic ZMP: x=41.6656612488, y=-36.1598006107
[INFO] [1729842181.007719]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842181.106889]: Calculated Dynamic CoM: x=14.139527817, y=-3.54437003567, z=39.5317438379
[INFO] [1729842181.107197]: Projected CoM on the ground: x=14.139527817, y=-3.54437003567, z=0
[INFO] [1729842181.107386]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842181.107569]: Calculated Dynamic ZMP: x=74.1752063882, y=-28.8531391786
[INFO] [1729842181.107836]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842181.206616]: Calculated Dynamic CoM: x=0.438002218616, y=-2.20355754043, z=42.1013242284
[INFO] [1729842181.207197]: Projected CoM on the ground: x=0.438002218616, y=-2.20355754043, z=0
[INFO] [1729842181.207845]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842181.209120]: Calculated Dynamic ZMP: x=-22.2220239226, y=-29.9596608417
[INFO] [1729842181.210770]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842181.306865]: Calculated Dynamic CoM: x=2.37118209597, y=-2.36727368589, z=42.0368160992
[INFO] [1729842181.308634]: Projected CoM on the ground: x=2.37118209597, y=-2.36727368589, z=0
[INFO] [1729842181.309235]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842181.309473]: Calculated Dynamic ZMP: x=-14.3902511422, y=-28.3448668667
[INFO] [1729842181.309750]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842181.406814]: Calculated Dynamic CoM: x=13.5341782986, y=0.539072510174, z=39.9323288357
[INFO] [1729842181.407424]: Projected CoM on the ground: x=13.5341782986, y=0.539072510174, z=0
[INFO] [1729842181.407638]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842181.407818]: Calculated Dynamic ZMP: x=69.6120410409, y=55.1424311216
[INFO] [1729842181.408077]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729842181.506558]: Calculated Dynamic CoM: x=7.55033704147, y=-2.51000824111, z=41.3872427214
[INFO] [1729842181.506876]: Projected CoM on the ground: x=7.55033704147, y=-2.51000824111, z=0
[INFO] [1729842181.507090]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842181.507277]: Calculated Dynamic ZMP: x=19.1367834706, y=-11.9097406366
[INFO] [1729842181.507485]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842181.606853]: Calculated Dynamic CoM: x=11.7308158703, y=-6.05688061449, z=39.9838261898
[INFO] [1729842181.607181]: Projected CoM on the ground: x=11.7308158703, y=-6.05688061449, z=0
[INFO] [1729842181.607409]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842181.607611]: Calculated Dynamic ZMP: x=49.7590929328, y=-66.4871240678
[INFO] [1729842181.607912]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842181.706890]: Calculated Dynamic CoM: x=13.1513374957, y=-3.22263040684, z=39.8302452147
[INFO] [1729842181.707226]: Projected CoM on the ground: x=13.1513374957, y=-3.22263040684, z=0
[INFO] [1729842181.707460]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842181.707652]: Calculated Dynamic ZMP: x=66.5781892649, y=-24.4295916502
[INFO] [1729842181.707943]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842181.806987]: Calculated Dynamic CoM: x=9.06998405367, y=-2.82220702974, z=40.9492019392
[INFO] [1729842181.807393]: Projected CoM on the ground: x=9.06998405367, y=-2.82220702974, z=0
[INFO] [1729842181.807713]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842181.807927]: Calculated Dynamic ZMP: x=27.2932100072, y=-16.4367428375
[INFO] [1729842181.808207]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842181.907132]: Calculated Dynamic CoM: x=-0.0390249932668, y=-2.12629810379, z=41.9591438309
[INFO] [1729842181.907664]: Projected CoM on the ground: x=-0.0390249932668, y=-2.12629810379, z=0
[INFO] [1729842181.908000]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842181.908288]: Calculated Dynamic ZMP: x=-35.8663676438, y=2.77540976054
[INFO] [1729842181.909901]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842182.006948]: Calculated Dynamic CoM: x=16.6821238689, y=1.29404901064, z=38.5462516346
[INFO] [1729842182.007323]: Projected CoM on the ground: x=16.6821238689, y=1.29404901064, z=0
[INFO] [1729842182.007555]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842182.007785]: Calculated Dynamic ZMP: x=89.8158437651, y=52.8536304017
[INFO] [1729842182.008075]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729842182.106911]: Calculated Dynamic CoM: x=8.65931239116, y=-1.65689532114, z=41.0974105351
[INFO] [1729842182.107257]: Projected CoM on the ground: x=8.65931239116, y=-1.65689532114, z=0
[INFO] [1729842182.107470]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842182.107666]: Calculated Dynamic ZMP: x=24.9225324943, y=9.74530559981
[INFO] [1729842182.107958]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729842182.207018]: Calculated Dynamic CoM: x=7.16654091689, y=-4.40725349903, z=41.2157213298
[INFO] [1729842182.207372]: Projected CoM on the ground: x=7.16654091689, y=-4.40725349903, z=0
[INFO] [1729842182.207593]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842182.207808]: Calculated Dynamic ZMP: x=23.0389014736, y=-68.8903783386
[INFO] [1729842182.208126]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842182.306924]: Calculated Dynamic CoM: x=12.3312086726, y=-3.89536197375, z=40.0508026241
[INFO] [1729842182.307281]: Projected CoM on the ground: x=12.3312086726, y=-3.89536197375, z=0
[INFO] [1729842182.307546]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842182.307723]: Calculated Dynamic ZMP: x=62.0159984185, y=-40.6471809278
[INFO] [1729842182.307946]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842182.406984]: Calculated Dynamic CoM: x=8.65466345419, y=-2.40463752117, z=41.1451620877
[INFO] [1729842182.407320]: Projected CoM on the ground: x=8.65466345419, y=-2.40463752117, z=0
[INFO] [1729842182.407585]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842182.407881]: Calculated Dynamic ZMP: x=25.3847513264, y=-8.22610415219
[INFO] [1729842182.408259]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842182.506864]: Calculated Dynamic CoM: x=-1.98137050781, y=-2.06587633779, z=42.0298454239
[INFO] [1729842182.507300]: Projected CoM on the ground: x=-1.98137050781, y=-2.06587633779, z=0
[INFO] [1729842182.507577]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842182.507787]: Calculated Dynamic ZMP: x=-56.2203143168, y=-11.3161039166
[INFO] [1729842182.508073]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842182.606797]: Calculated Dynamic CoM: x=17.0867403222, y=0.802758980613, z=38.4989442521
[INFO] [1729842182.607189]: Projected CoM on the ground: x=17.0867403222, y=0.802758980613, z=0
[INFO] [1729842182.607442]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842182.607627]: Calculated Dynamic ZMP: x=102.079945032, y=49.4394275964
[INFO] [1729842182.607878]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729842182.706778]: Calculated Dynamic CoM: x=9.01248068456, y=-1.78712597592, z=41.0997714956
[INFO] [1729842182.707148]: Projected CoM on the ground: x=9.01248068456, y=-1.78712597592, z=0
[INFO] [1729842182.707401]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842182.707610]: Calculated Dynamic ZMP: x=27.5974878206, y=6.45524467679
[INFO] [1729842182.707866]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842182.806720]: Calculated Dynamic CoM: x=8.54564088697, y=-5.45795345919, z=40.816911715
[INFO] [1729842182.807020]: Projected CoM on the ground: x=8.54564088697, y=-5.45795345919, z=0
[INFO] [1729842182.807212]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842182.807412]: Calculated Dynamic ZMP: x=35.2131534514, y=-85.9910552124
[INFO] [1729842182.807685]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842182.906738]: Calculated Dynamic CoM: x=14.8810976134, y=-3.87979306268, z=39.1041819744
[INFO] [1729842182.907048]: Projected CoM on the ground: x=14.8810976134, y=-3.87979306268, z=0
[INFO] [1729842182.907244]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842182.907438]: Calculated Dynamic ZMP: x=78.9147840752, y=-32.7682914731
[INFO] [1729842182.907661]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842183.006847]: Calculated Dynamic CoM: x=9.38115546475, y=-2.44538460676, z=40.8551300978
[INFO] [1729842183.007213]: Projected CoM on the ground: x=9.38115546475, y=-2.44538460676, z=0
[INFO] [1729842183.007464]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842183.007681]: Calculated Dynamic ZMP: x=29.2874769185, y=-8.49555820491
[INFO] [1729842183.007977]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842183.106778]: Calculated Dynamic CoM: x=-6.46058417577, y=-1.69522055082, z=41.4327220206
[INFO] [1729842183.107171]: Projected CoM on the ground: x=-6.46058417577, y=-1.69522055082, z=0
[INFO] [1729842183.107385]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842183.107563]: Calculated Dynamic ZMP: x=-83.7781711979, y=-19.6135118866
[INFO] [1729842183.107829]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842183.206811]: Calculated Dynamic CoM: x=12.0318736649, y=-0.30292678409, z=40.2090232295
[INFO] [1729842183.207235]: Projected CoM on the ground: x=12.0318736649, y=-0.30292678409, z=0
[INFO] [1729842183.207502]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842183.207746]: Calculated Dynamic ZMP: x=64.2732621366, y=48.2499114072
[INFO] [1729842183.208047]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729842183.306761]: Calculated Dynamic CoM: x=11.7014613267, y=-1.97433719189, z=40.2816416505
[INFO] [1729842183.307148]: Projected CoM on the ground: x=11.7014613267, y=-1.97433719189, z=0
[INFO] [1729842183.307426]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842183.307657]: Calculated Dynamic ZMP: x=44.942094103, y=1.20999449893
[INFO] [1729842183.307918]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842183.406793]: Calculated Dynamic CoM: x=7.7909496525, y=-4.86767885438, z=41.0087821542
[INFO] [1729842183.407090]: Projected CoM on the ground: x=7.7909496525, y=-4.86767885438, z=0
[INFO] [1729842183.407297]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842183.407463]: Calculated Dynamic ZMP: x=28.630284307, y=-77.5219391745
[INFO] [1729842183.407717]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842183.506769]: Calculated Dynamic CoM: x=12.8888955089, y=-3.85343650295, z=39.8266505968
[INFO] [1729842183.507203]: Projected CoM on the ground: x=12.8888955089, y=-3.85343650295, z=0
[INFO] [1729842183.507486]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842183.507733]: Calculated Dynamic ZMP: x=65.3867492461, y=-37.6630571722
[INFO] [1729842183.508069]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842183.606836]: Calculated Dynamic CoM: x=11.4054296657, y=-2.44525296998, z=40.3932719785
[INFO] [1729842183.607163]: Projected CoM on the ground: x=11.4054296657, y=-2.44525296998, z=0
[INFO] [1729842183.607377]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842183.607546]: Calculated Dynamic ZMP: x=41.3758772592, y=-7.41421695101
[INFO] [1729842183.607791]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842183.706613]: Calculated Dynamic CoM: x=-0.77402746097, y=-2.14010091495, z=41.980521053
[INFO] [1729842183.706897]: Projected CoM on the ground: x=-0.77402746097, y=-2.14010091495, z=0
[INFO] [1729842183.707062]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842183.707203]: Calculated Dynamic ZMP: x=-51.1739665516, y=4.87344015794
[INFO] [1729842183.707411]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842183.806667]: Calculated Dynamic CoM: x=17.1235699007, y=2.43010027429, z=38.3102101416
[INFO] [1729842183.807085]: Projected CoM on the ground: x=17.1235699007, y=2.43010027429, z=0
[INFO] [1729842183.807451]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842183.807724]: Calculated Dynamic ZMP: x=94.7318575099, y=68.8801462502
[INFO] [1729842183.808055]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729842183.906633]: Calculated Dynamic CoM: x=10.8479101816, y=-0.800696751695, z=40.5973376699
[INFO] [1729842183.906956]: Projected CoM on the ground: x=10.8479101816, y=-0.800696751695, z=0
[INFO] [1729842183.907143]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842183.907288]: Calculated Dynamic ZMP: x=38.9065912824, y=25.4444896877
[INFO] [1729842183.907502]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729842184.006772]: Calculated Dynamic CoM: x=6.0366656951, y=-3.41230484734, z=41.4408923308
[INFO] [1729842184.007079]: Projected CoM on the ground: x=6.0366656951, y=-3.41230484734, z=0
[INFO] [1729842184.007263]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842184.007431]: Calculated Dynamic ZMP: x=16.8288103654, y=-65.275399305
[INFO] [1729842184.007672]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842184.106761]: Calculated Dynamic CoM: x=12.3489189736, y=-4.38540785921, z=39.8966181658
[INFO] [1729842184.107071]: Projected CoM on the ground: x=12.3489189736, y=-4.38540785921, z=0
[INFO] [1729842184.107257]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842184.107400]: Calculated Dynamic ZMP: x=62.0305724386, y=-49.7346017706
[INFO] [1729842184.107648]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842184.206816]: Calculated Dynamic CoM: x=9.1618475249, y=-2.61090870752, z=40.8779033436
[INFO] [1729842184.207113]: Projected CoM on the ground: x=9.1618475249, y=-2.61090870752, z=0
[INFO] [1729842184.207349]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842184.207585]: Calculated Dynamic ZMP: x=28.6642161091, y=-12.4616417898
[INFO] [1729842184.207931]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842184.306621]: Calculated Dynamic CoM: x=-2.47115354917, y=-1.83900996759, z=41.8414541803
[INFO] [1729842184.307167]: Projected CoM on the ground: x=-2.47115354917, y=-1.83900996759, z=0
[INFO] [1729842184.307408]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842184.307602]: Calculated Dynamic ZMP: x=-56.5378086644, y=-38.1462808224
[INFO] [1729842184.307903]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842184.407026]: Calculated Dynamic CoM: x=9.32219186973, y=-0.705014569318, z=40.8832069147
[INFO] [1729842184.407480]: Projected CoM on the ground: x=9.32219186973, y=-0.705014569318, z=0
[INFO] [1729842184.407711]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842184.407916]: Calculated Dynamic ZMP: x=35.0837798196, y=41.013675678
[INFO] [1729842184.408232]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729842184.506939]: Calculated Dynamic CoM: x=13.428442843, y=-1.09648989699, z=39.7091646812
[INFO] [1729842184.507290]: Projected CoM on the ground: x=13.428442843, y=-1.09648989699, z=0
[INFO] [1729842184.507562]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842184.507795]: Calculated Dynamic ZMP: x=51.6798692283, y=13.9860530143
[INFO] [1729842184.508104]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729842184.606891]: Calculated Dynamic CoM: x=9.35884191571, y=-5.24990940144, z=40.5423133269
[INFO] [1729842184.607243]: Projected CoM on the ground: x=9.35884191571, y=-5.24990940144, z=0
[INFO] [1729842184.607488]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842184.607671]: Calculated Dynamic ZMP: x=51.0024285676, y=-101.979414126
[INFO] [1729842184.607950]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842184.707030]: Calculated Dynamic CoM: x=14.601253521, y=-4.59752275995, z=39.0387960213
[INFO] [1729842184.707418]: Projected CoM on the ground: x=14.601253521, y=-4.59752275995, z=0
[INFO] [1729842184.707627]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842184.707819]: Calculated Dynamic ZMP: x=69.7212243741, y=-40.2892211975
[INFO] [1729842184.708083]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842184.807107]: Calculated Dynamic CoM: x=11.5835466032, y=-2.59641364922, z=40.2250278777
[INFO] [1729842184.807463]: Projected CoM on the ground: x=11.5835466032, y=-2.59641364922, z=0
[INFO] [1729842184.807686]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842184.807895]: Calculated Dynamic ZMP: x=42.8690248122, y=-10.0573438296
[INFO] [1729842184.808215]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842184.906921]: Calculated Dynamic CoM: x=-2.68774677683, y=-1.992557042, z=41.8129411415
[INFO] [1729842184.907267]: Projected CoM on the ground: x=-2.68774677683, y=-1.992557042, z=0
[INFO] [1729842184.907486]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842184.907707]: Calculated Dynamic ZMP: x=-58.8916706825, y=-16.6207189944
[INFO] [1729842184.908044]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729842185.006955]: Calculated Dynamic CoM: x=15.4305769416, y=1.11229280225, z=39.0017444919
[INFO] [1729842185.007313]: Projected CoM on the ground: x=15.4305769416, y=1.11229280225, z=0
[INFO] [1729842185.007548]: Calculated Moments: Mx=0.0331578, My=0.0509801175
[INFO] [1729842185.007762]: Calculated Dynamic ZMP: x=68.8549686911, y=45.1035392613
[INFO] [1729842185.008043]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729842185.106958]: Calculated Dynamic CoM: x=13.4954008323, y=-0.61681992682, z=39.7339318955
