[INFO] [1729576646.014132]: Waiting for sensor data...
[INFO] [1729576646.115336]: Calculated Dynamic CoM: x=2.8804118793, y=-2.35292081753, z=42.0237904441
[INFO] [1729576648.015754]: Calculated Dynamic CoM: x=13.820970013, y=-3.04650508842, z=39.7475154084
[INFO] [1729576648.016061]: Projected CoM on the ground: x=13.820970013, y=-3.04650508842, z=0
[INFO] [1729576648.016256]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576648.016429]: Calculated Dynamic ZMP: x=21.2674147819, y=-5.26697260036
[INFO] [1729576648.016681]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576648.115460]: Calculated Dynamic CoM: x=4.59030837725, y=-2.63794459421, z=41.8519884692
[INFO] [1729576648.115780]: Projected CoM on the ground: x=4.59030837725, y=-2.63794459421, z=0
[INFO] [1729576648.115976]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576648.116142]: Calculated Dynamic ZMP: x=4.39150092522, y=-7.15030256919
[INFO] [1729576648.116388]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576648.215443]: Calculated Dynamic CoM: x=6.27848851011, y=-1.75080469632, z=41.6527031618
[INFO] [1729576648.215754]: Projected CoM on the ground: x=6.27848851011, y=-1.75080469632, z=0
[INFO] [1729576648.215951]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576648.216125]: Calculated Dynamic ZMP: x=7.2630738246, y=0.46960778607
[INFO] [1729576648.216372]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576648.315491]: Calculated Dynamic CoM: x=18.7450095116, y=-0.152673667726, z=37.7256720896
[INFO] [1729576648.315804]: Projected CoM on the ground: x=18.7450095116, y=-0.152673667726, z=0
[INFO] [1729576648.316024]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576648.316292]: Calculated Dynamic ZMP: x=33.6002316174, y=4.29565758027
[INFO] [1729576648.316567]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576648.415494]: Calculated Dynamic CoM: x=2.13579429183, y=-2.30011050454, z=41.9824954473
[INFO] [1729576648.415933]: Projected CoM on the ground: x=2.13579429183, y=-2.30011050454, z=0
[INFO] [1729576648.416191]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576648.416397]: Calculated Dynamic ZMP: x=-0.827045383707, y=-5.84954499323
[INFO] [1729576648.416840]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576648.515708]: Calculated Dynamic CoM: x=10.5395201529, y=-3.56745965765, z=40.565679343
[INFO] [1729576648.516021]: Projected CoM on the ground: x=10.5395201529, y=-3.56745965765, z=0
[INFO] [1729576648.516211]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576648.516376]: Calculated Dynamic ZMP: x=15.9709708679, y=-8.63090324908
[INFO] [1729576648.516660]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576648.616242]: Calculated Dynamic CoM: x=11.1182637306, y=-2.93361312352, z=40.4416337716
[INFO] [1729576648.616505]: Projected CoM on the ground: x=11.1182637306, y=-2.93361312352, z=0
[INFO] [1729576648.616667]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576648.616869]: Calculated Dynamic ZMP: x=16.8741939216, y=-5.64024993129
[INFO] [1729576648.617142]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576648.715661]: Calculated Dynamic CoM: x=2.84295112618, y=-2.36707937076, z=41.8725813967
[INFO] [1729576648.715972]: Projected CoM on the ground: x=2.84295112618, y=-2.36707937076, z=0
[INFO] [1729576648.716156]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576648.716321]: Calculated Dynamic ZMP: x=1.12267664488, y=-5.28805777718
[INFO] [1729576648.716650]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576648.815568]: Calculated Dynamic CoM: x=6.00326432739, y=-1.23331850873, z=41.5792467124
[INFO] [1729576648.815884]: Projected CoM on the ground: x=6.00326432739, y=-1.23331850873, z=0
[INFO] [1729576648.816135]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576648.816471]: Calculated Dynamic ZMP: x=6.58570381572, y=3.99649552137
[INFO] [1729576648.816862]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576648.915730]: Calculated Dynamic CoM: x=14.2515063609, y=-1.77422009504, z=39.5226420303
[INFO] [1729576648.916128]: Projected CoM on the ground: x=14.2515063609, y=-1.77422009504, z=0
[INFO] [1729576648.916346]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576648.916518]: Calculated Dynamic ZMP: x=24.9812055393, y=-0.614120944255
[INFO] [1729576648.916812]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.015560]: Calculated Dynamic CoM: x=4.65038497297, y=-1.4073331366, z=41.7865605686
[INFO] [1729576649.015917]: Projected CoM on the ground: x=4.65038497297, y=-1.4073331366, z=0
[INFO] [1729576649.016271]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576649.016503]: Calculated Dynamic ZMP: x=4.00312109883, y=4.88564387039
[INFO] [1729576649.017052]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576649.115705]: Calculated Dynamic CoM: x=5.56576583149, y=-1.93459409049, z=41.664818407
[INFO] [1729576649.116012]: Projected CoM on the ground: x=5.56576583149, y=-1.93459409049, z=0
[INFO] [1729576649.116200]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576649.116364]: Calculated Dynamic ZMP: x=6.01344974132, y=-0.494783985286
[INFO] [1729576649.116607]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.215509]: Calculated Dynamic CoM: x=16.6598597465, y=-3.80683113383, z=38.4769484212
[INFO] [1729576649.215840]: Projected CoM on the ground: x=16.6598597465, y=-3.80683113383, z=0
[INFO] [1729576649.216207]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576649.216455]: Calculated Dynamic ZMP: x=28.3258615846, y=-7.64319997646
[INFO] [1729576649.216774]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.315207]: Calculated Dynamic CoM: x=2.85324170687, y=-2.30301385803, z=41.9494418354
[INFO] [1729576649.315465]: Projected CoM on the ground: x=2.85324170687, y=-2.30301385803, z=0
[INFO] [1729576649.315621]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576649.315758]: Calculated Dynamic ZMP: x=1.13523315194, y=-4.42121116681
[INFO] [1729576649.315956]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.417895]: Calculated Dynamic CoM: x=13.0855695379, y=0.127885580657, z=40.0201322971
[INFO] [1729576649.418165]: Projected CoM on the ground: x=13.0855695379, y=0.127885580657, z=0
[INFO] [1729576649.418330]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576649.418507]: Calculated Dynamic ZMP: x=20.1142623983, y=6.35802501097
[INFO] [1729576649.418975]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576649.515191]: Calculated Dynamic CoM: x=13.7681297376, y=-0.952476772143, z=39.7707034221
[INFO] [1729576649.515442]: Projected CoM on the ground: x=13.7681297376, y=-0.952476772143, z=0
[INFO] [1729576649.515599]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576649.515737]: Calculated Dynamic ZMP: x=21.3167292345, y=2.07521405848
[INFO] [1729576649.515938]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576649.615519]: Calculated Dynamic CoM: x=3.3384334056, y=-2.54710640466, z=41.8864700874
[INFO] [1729576649.615937]: Projected CoM on the ground: x=3.3384334056, y=-2.54710640466, z=0
[INFO] [1729576649.616178]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576649.616397]: Calculated Dynamic ZMP: x=1.76123713276, y=-8.12461606707
[INFO] [1729576649.616755]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.715581]: Calculated Dynamic CoM: x=5.50971261889, y=-2.40250186569, z=41.6504664205
[INFO] [1729576649.715926]: Projected CoM on the ground: x=5.50971261889, y=-2.40250186569, z=0
[INFO] [1729576649.716293]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576649.716538]: Calculated Dynamic ZMP: x=6.05398223243, y=-4.36914875681
[INFO] [1729576649.716877]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.815516]: Calculated Dynamic CoM: x=16.4900999481, y=-3.58357108011, z=38.5431097341
[INFO] [1729576649.815949]: Projected CoM on the ground: x=16.4900999481, y=-3.58357108011, z=0
[INFO] [1729576649.816268]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576649.816474]: Calculated Dynamic ZMP: x=28.6495365906, y=-7.16305093073
[INFO] [1729576649.816809]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.915570]: Calculated Dynamic CoM: x=6.54888361625, y=-2.57301384538, z=41.4721889692
[INFO] [1729576649.915880]: Projected CoM on the ground: x=6.54888361625, y=-2.57301384538, z=0
[INFO] [1729576649.916185]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576649.916539]: Calculated Dynamic ZMP: x=7.9122907432, y=-4.877450449
[INFO] [1729576649.917148]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.015488]: Calculated Dynamic CoM: x=-0.492249302027, y=-2.13606236223, z=41.9898425196
[INFO] [1729576650.015806]: Projected CoM on the ground: x=-0.492249302027, y=-2.13606236223, z=0
[INFO] [1729576650.016163]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576650.016436]: Calculated Dynamic ZMP: x=-6.53686310917, y=-1.20517934284
[INFO] [1729576650.016761]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.115628]: Calculated Dynamic CoM: x=15.472034374, y=-1.88524093173, z=39.0470667527
[INFO] [1729576650.115931]: Projected CoM on the ground: x=15.472034374, y=-1.88524093173, z=0
[INFO] [1729576650.116148]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576650.116432]: Calculated Dynamic ZMP: x=28.2825456293, y=-1.12456313597
[INFO] [1729576650.116831]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.215471]: Calculated Dynamic CoM: x=8.98737139973, y=-1.33998611126, z=41.0550820963
[INFO] [1729576650.215772]: Projected CoM on the ground: x=8.98737139973, y=-1.33998611126, z=0
[INFO] [1729576650.216007]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576650.216267]: Calculated Dynamic ZMP: x=11.9634265166, y=1.51511632961
[INFO] [1729576650.216542]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576650.315724]: Calculated Dynamic CoM: x=10.5396720931, y=-2.41752508148, z=40.6361328149
[INFO] [1729576650.316176]: Projected CoM on the ground: x=10.5396720931, y=-2.41752508148, z=0
[INFO] [1729576650.316453]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576650.316707]: Calculated Dynamic ZMP: x=16.3790703609, y=-3.60780360225
[INFO] [1729576650.317402]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.415514]: Calculated Dynamic CoM: x=18.9924546438, y=-3.99541448937, z=37.3144106205
[INFO] [1729576650.415950]: Projected CoM on the ground: x=18.9924546438, y=-3.99541448937, z=0
[INFO] [1729576650.416280]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576650.416486]: Calculated Dynamic ZMP: x=34.3867869935, y=-8.0246101839
[INFO] [1729576650.416866]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.515572]: Calculated Dynamic CoM: x=7.35729719327, y=-2.53541075646, z=41.3420510064
[INFO] [1729576650.515891]: Projected CoM on the ground: x=7.35729719327, y=-2.53541075646, z=0
[INFO] [1729576650.516211]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576650.516525]: Calculated Dynamic ZMP: x=9.28209190176, y=-4.34386772565
[INFO] [1729576650.516871]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.615257]: Calculated Dynamic CoM: x=3.65224996505, y=-1.62680067264, z=41.8783685011
[INFO] [1729576650.615621]: Projected CoM on the ground: x=3.65224996505, y=-1.62680067264, z=0
[INFO] [1729576650.615855]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576650.616068]: Calculated Dynamic ZMP: x=2.11845361335, y=3.80843080687
[INFO] [1729576650.616352]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576650.715703]: Calculated Dynamic CoM: x=17.1346036244, y=-1.95710458332, z=38.3687649078
[INFO] [1729576650.716039]: Projected CoM on the ground: x=17.1346036244, y=-1.95710458332, z=0
[INFO] [1729576650.716230]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576650.716395]: Calculated Dynamic ZMP: x=32.3469495558, y=-1.4719302942
[INFO] [1729576650.716642]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.815687]: Calculated Dynamic CoM: x=7.02502923761, y=-1.75447210179, z=41.4361362325
[INFO] [1729576650.815994]: Projected CoM on the ground: x=7.02502923761, y=-1.75447210179, z=0
[INFO] [1729576650.816276]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576650.816577]: Calculated Dynamic ZMP: x=8.50154568397, y=-0.0135037236242
[INFO] [1729576650.817099]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576650.915603]: Calculated Dynamic CoM: x=11.0257281114, y=-3.35089636604, z=40.4362294037
[INFO] [1729576650.915936]: Projected CoM on the ground: x=11.0257281114, y=-3.35089636604, z=0
[INFO] [1729576650.916301]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576650.916622]: Calculated Dynamic ZMP: x=16.874174047, y=-7.50920268714
[INFO] [1729576650.916948]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576651.015789]: Calculated Dynamic CoM: x=15.5104267942, y=-4.39217830754, z=38.8253309477
[INFO] [1729576651.016090]: Projected CoM on the ground: x=15.5104267942, y=-4.39217830754, z=0
[INFO] [1729576651.016277]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576651.016443]: Calculated Dynamic ZMP: x=26.8059024622, y=-10.2419337466
[INFO] [1729576651.017130]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576651.115739]: Calculated Dynamic CoM: x=5.84913795328, y=-2.45991166278, z=41.5392520889
[INFO] [1729576651.116049]: Projected CoM on the ground: x=5.84913795328, y=-2.45991166278, z=0
[INFO] [1729576651.116265]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576651.116443]: Calculated Dynamic ZMP: x=6.61843958872, y=-4.40375041805
[INFO] [1729576651.116696]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576651.215712]: Calculated Dynamic CoM: x=-3.55540091058, y=-2.22475679127, z=41.799063816
[INFO] [1729576651.216016]: Projected CoM on the ground: x=-3.55540091058, y=-2.22475679127, z=0
[INFO] [1729576651.216305]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576651.216621]: Calculated Dynamic ZMP: x=-12.7332293972, y=-1.01369888539
[INFO] [1729576651.218038]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576651.315698]: Calculated Dynamic CoM: x=17.2954011783, y=1.29302137093, z=38.2535875217
[INFO] [1729576651.316141]: Projected CoM on the ground: x=17.2954011783, y=1.29302137093, z=0
[INFO] [1729576651.316422]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576651.316911]: Calculated Dynamic ZMP: x=27.7015029761, y=7.8456529965
[INFO] [1729576651.317471]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576651.415603]: Calculated Dynamic CoM: x=9.88360003911, y=-1.66505847824, z=40.7832514049
[INFO] [1729576651.415911]: Projected CoM on the ground: x=9.88360003911, y=-1.66505847824, z=0
[INFO] [1729576651.416125]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576651.416397]: Calculated Dynamic ZMP: x=14.3437344913, y=0.140039774618
[INFO] [1729576651.417209]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576651.515632]: Calculated Dynamic CoM: x=5.64382008308, y=-2.42826955963, z=41.5278500229
[INFO] [1729576651.515998]: Projected CoM on the ground: x=5.64382008308, y=-2.42826955963, z=0
[INFO] [1729576651.516252]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576651.516467]: Calculated Dynamic ZMP: x=6.34487423811, y=-4.58708974882
[INFO] [1729576651.516811]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576651.615499]: Calculated Dynamic CoM: x=16.5239882556, y=-3.513382524, z=38.4165244319
[INFO] [1729576651.616021]: Projected CoM on the ground: x=16.5239882556, y=-3.513382524, z=0
[INFO] [1729576651.616340]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576651.616671]: Calculated Dynamic ZMP: x=29.1232667644, y=-7.02229580512
[INFO] [1729576651.617532]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576651.715726]: Calculated Dynamic CoM: x=11.9760126224, y=-2.61697611159, z=40.1290227218
[INFO] [1729576651.716033]: Projected CoM on the ground: x=11.9760126224, y=-2.61697611159, z=0
[INFO] [1729576651.716221]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576651.716391]: Calculated Dynamic ZMP: x=17.8125364485, y=-3.99432069679
[INFO] [1729576651.716695]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576651.815487]: Calculated Dynamic CoM: x=7.26080872707, y=-0.870471452345, z=41.3205780278
[INFO] [1729576651.815790]: Projected CoM on the ground: x=7.26080872707, y=-0.870471452345, z=0
