[INFO] [1729576646.438193]: Waiting for sensor data...
[INFO] [1729576646.538551]: Calculated Dynamic CoM: x=2.84493976692, y=-1.09968727577, z=25.8684705025
[INFO] [1729576647.138902]: Projected CoM on the ground: x=4.23328028491, y=-1.02586356543, z=0
[INFO] [1729576647.139103]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576647.139278]: Calculated Dynamic ZMP: x=8.0932626972, y=-1.15505936876
[INFO] [1729576647.139561]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576647.238518]: Calculated Dynamic CoM: x=-1.03453473042, y=-0.951710238092, z=25.8920468387
[INFO] [1729576647.238816]: Projected CoM on the ground: x=-1.03453473042, y=-0.951710238092, z=0
[INFO] [1729576647.239010]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576647.239197]: Calculated Dynamic ZMP: x=-2.07153071853, y=-2.43027728878
[INFO] [1729576647.239471]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576647.338468]: Calculated Dynamic CoM: x=5.36726293723, y=-1.87796228643, z=25.3153984859
[INFO] [1729576647.338877]: Projected CoM on the ground: x=5.36726293723, y=-1.87796228643, z=0
[INFO] [1729576647.339144]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576647.339496]: Calculated Dynamic ZMP: x=11.5678990628, y=-6.2637542405
[INFO] [1729576647.340068]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576647.438518]: Calculated Dynamic CoM: x=2.37618342878, y=-1.1315920006, z=25.8509119028
[INFO] [1729576647.438841]: Projected CoM on the ground: x=2.37618342878, y=-1.1315920006, z=0
[INFO] [1729576647.439010]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576647.439156]: Calculated Dynamic ZMP: x=4.48855403502, y=-2.30005989537
[INFO] [1729576647.439386]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576647.538522]: Calculated Dynamic CoM: x=-3.77279958416, y=-0.710941123443, z=25.7138985362
[INFO] [1729576647.538832]: Projected CoM on the ground: x=-3.77279958416, y=-0.710941123443, z=0
[INFO] [1729576647.539024]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576647.539188]: Calculated Dynamic ZMP: x=-8.52740423088, y=-3.33456602367
[INFO] [1729576647.539449]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576647.638509]: Calculated Dynamic CoM: x=4.30779230538, y=-0.0436214706524, z=25.6811062302
[INFO] [1729576647.638840]: Projected CoM on the ground: x=4.30779230538, y=-0.0436214706524, z=0
[INFO] [1729576647.639076]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576647.639294]: Calculated Dynamic ZMP: x=8.98589256787, y=6.21360044328
[INFO] [1729576647.639588]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576647.738511]: Calculated Dynamic CoM: x=3.29802282372, y=-1.11343657365, z=25.8209736635
[INFO] [1729576647.738786]: Projected CoM on the ground: x=3.29802282372, y=-1.11343657365, z=0
[INFO] [1729576647.738948]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576647.739088]: Calculated Dynamic ZMP: x=6.52711715064, y=-1.93378823552
[INFO] [1729576647.739309]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576647.838641]: Calculated Dynamic CoM: x=0.580566476461, y=-1.02080564341, z=26.061849986
[INFO] [1729576647.838901]: Projected CoM on the ground: x=0.580566476461, y=-1.02080564341, z=0
[INFO] [1729576647.839060]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576647.839204]: Calculated Dynamic ZMP: x=1.40647384426, y=-2.00018114927
[INFO] [1729576647.839421]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576647.938380]: Calculated Dynamic CoM: x=5.58540342699, y=-1.9855280456, z=25.3979336945
[INFO] [1729576647.938654]: Projected CoM on the ground: x=5.58540342699, y=-1.9855280456, z=0
[INFO] [1729576647.938813]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576647.938951]: Calculated Dynamic ZMP: x=11.771131397, y=-6.51400267124
[INFO] [1729576647.939165]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576648.038406]: Calculated Dynamic CoM: x=4.08178670632, y=-1.18593189824, z=25.7216707164
[INFO] [1729576648.038663]: Projected CoM on the ground: x=4.08178670632, y=-1.18593189824, z=0
[INFO] [1729576648.038825]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576648.038963]: Calculated Dynamic ZMP: x=7.49747190885, y=-2.11949331628
[INFO] [1729576648.039183]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576648.138515]: Calculated Dynamic CoM: x=-4.19368430081, y=-0.481984051444, z=25.6865350972
[INFO] [1729576648.138882]: Projected CoM on the ground: x=-4.19368430081, y=-0.481984051444, z=0
[INFO] [1729576648.139091]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576648.139267]: Calculated Dynamic ZMP: x=-8.93873032706, y=-4.27355540514
[INFO] [1729576648.139534]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576648.238477]: Calculated Dynamic CoM: x=4.53827782227, y=-0.0324810781646, z=25.6177543652
[INFO] [1729576648.238751]: Projected CoM on the ground: x=4.53827782227, y=-0.0324810781646, z=0
[INFO] [1729576648.238976]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576648.239171]: Calculated Dynamic ZMP: x=9.46281285313, y=5.94394202518
[INFO] [1729576648.239477]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576648.338530]: Calculated Dynamic CoM: x=5.35689325933, y=-0.704968068211, z=25.417849627
[INFO] [1729576648.338846]: Projected CoM on the ground: x=5.35689325933, y=-0.704968068211, z=0
[INFO] [1729576648.339027]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576648.339267]: Calculated Dynamic ZMP: x=10.6790543619, y=0.689714578818
[INFO] [1729576648.339577]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576648.438534]: Calculated Dynamic CoM: x=-0.80020114669, y=-0.870088564451, z=25.9546415536
[INFO] [1729576648.438824]: Projected CoM on the ground: x=-0.80020114669, y=-0.870088564451, z=0
[INFO] [1729576648.439015]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576648.439170]: Calculated Dynamic ZMP: x=-1.47970684984, y=-6.8243791044
[INFO] [1729576648.439498]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576648.538535]: Calculated Dynamic CoM: x=3.4582398635, y=-1.58598100895, z=25.677544131
[INFO] [1729576648.538845]: Projected CoM on the ground: x=3.4582398635, y=-1.58598100895, z=0
[INFO] [1729576648.539096]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576648.539292]: Calculated Dynamic ZMP: x=7.17384657592, y=-5.72103052999
[INFO] [1729576648.539558]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576648.638493]: Calculated Dynamic CoM: x=4.54859049561, y=-1.17163924657, z=25.5412099717
[INFO] [1729576648.638782]: Projected CoM on the ground: x=4.54859049561, y=-1.17163924657, z=0
[INFO] [1729576648.638976]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576648.639144]: Calculated Dynamic ZMP: x=8.62055294, y=-1.99810982723
[INFO] [1729576648.639405]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576648.738510]: Calculated Dynamic CoM: x=-5.390559426, y=-0.395866958476, z=25.3970268078
[INFO] [1729576648.738839]: Projected CoM on the ground: x=-5.390559426, y=-0.395866958476, z=0
[INFO] [1729576648.739047]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576648.739235]: Calculated Dynamic ZMP: x=-11.3263052516, y=-3.6539015546
[INFO] [1729576648.739529]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576648.838486]: Calculated Dynamic CoM: x=5.01274077812, y=0.115397772716, z=25.5123311153
[INFO] [1729576648.838794]: Projected CoM on the ground: x=5.01274077812, y=0.115397772716, z=0
[INFO] [1729576648.838990]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576648.839163]: Calculated Dynamic ZMP: x=10.1700853437, y=5.96670755067
[INFO] [1729576648.839455]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576648.938527]: Calculated Dynamic CoM: x=5.13781412025, y=-1.19061270542, z=25.4865070821
[INFO] [1729576648.938907]: Projected CoM on the ground: x=5.13781412025, y=-1.19061270542, z=0
[INFO] [1729576648.939184]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576648.939448]: Calculated Dynamic ZMP: x=10.4180407144, y=-2.12591229482
[INFO] [1729576648.939825]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.038573]: Calculated Dynamic CoM: x=-2.76280308495, y=-1.21687254011, z=25.8836575991
[INFO] [1729576649.038942]: Projected CoM on the ground: x=-2.76280308495, y=-1.21687254011, z=0
[INFO] [1729576649.039223]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576649.039463]: Calculated Dynamic ZMP: x=-6.04916425103, y=1.140294909
[INFO] [1729576649.039793]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576649.138550]: Calculated Dynamic CoM: x=3.52416449316, y=-1.17730515567, z=25.7999391677
[INFO] [1729576649.138854]: Projected CoM on the ground: x=3.52416449316, y=-1.17730515567, z=0
[INFO] [1729576649.139050]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576649.139239]: Calculated Dynamic ZMP: x=7.30146696766, y=-2.49073700002
[INFO] [1729576649.139552]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.238520]: Calculated Dynamic CoM: x=6.55894116996, y=-1.53358872158, z=25.1669266131
[INFO] [1729576649.238820]: Projected CoM on the ground: x=6.55894116996, y=-1.53358872158, z=0
[INFO] [1729576649.239024]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576649.239197]: Calculated Dynamic ZMP: x=12.0807945755, y=-3.18789221968
[INFO] [1729576649.239451]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.338535]: Calculated Dynamic CoM: x=-2.60018134404, y=-1.18246021026, z=25.8254753314
[INFO] [1729576649.338881]: Projected CoM on the ground: x=-2.60018134404, y=-1.18246021026, z=0
[INFO] [1729576649.339094]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576649.339276]: Calculated Dynamic ZMP: x=-5.90402059189, y=1.07144754126
[INFO] [1729576649.339567]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576649.438647]: Calculated Dynamic CoM: x=6.89438993568, y=0.67265407358, z=25.0275626298
[INFO] [1729576649.439040]: Projected CoM on the ground: x=6.89438993568, y=0.67265407358, z=0
[INFO] [1729576649.439238]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576649.439399]: Calculated Dynamic ZMP: x=13.1987563171, y=6.12964868047
[INFO] [1729576649.439618]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576649.538513]: Calculated Dynamic CoM: x=4.04165827446, y=-0.986221006338, z=25.606345959
[INFO] [1729576649.538819]: Projected CoM on the ground: x=4.04165827446, y=-0.986221006338, z=0
[INFO] [1729576649.539013]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576649.539172]: Calculated Dynamic ZMP: x=8.52483152288, y=-0.878501192568
[INFO] [1729576649.539493]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.638448]: Calculated Dynamic CoM: x=-4.70324898554, y=-0.275699905387, z=25.5125722003
[INFO] [1729576649.638699]: Projected CoM on the ground: x=-4.70324898554, y=-0.275699905387, z=0
[INFO] [1729576649.638857]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576649.638995]: Calculated Dynamic ZMP: x=-10.3790862925, y=-5.24878903928
[INFO] [1729576649.639211]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.738507]: Calculated Dynamic CoM: x=4.65978462257, y=-1.76991551074, z=25.4374416473
[INFO] [1729576649.738828]: Projected CoM on the ground: x=4.65978462257, y=-1.76991551074, z=0
[INFO] [1729576649.739032]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576649.739223]: Calculated Dynamic ZMP: x=9.79876022032, y=-5.97766445744
[INFO] [1729576649.739499]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.838521]: Calculated Dynamic CoM: x=7.15295676219, y=-1.64267530804, z=24.85059631
[INFO] [1729576649.838806]: Projected CoM on the ground: x=7.15295676219, y=-1.64267530804, z=0
[INFO] [1729576649.838981]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576649.839150]: Calculated Dynamic ZMP: x=13.5006530309, y=-3.54438899452
[INFO] [1729576649.839406]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576649.938510]: Calculated Dynamic CoM: x=-2.15869757648, y=-0.745163995203, z=25.795406403
[INFO] [1729576649.938849]: Projected CoM on the ground: x=-2.15869757648, y=-0.745163995203, z=0
[INFO] [1729576649.939065]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576649.939254]: Calculated Dynamic ZMP: x=-3.88048291149, y=-3.48832590109
[INFO] [1729576649.939530]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.038524]: Calculated Dynamic CoM: x=-0.638124553525, y=-1.10183500861, z=25.8734571539
[INFO] [1729576650.039004]: Projected CoM on the ground: x=-0.638124553525, y=-1.10183500861, z=0
[INFO] [1729576650.039174]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576650.039335]: Calculated Dynamic ZMP: x=-1.18484912276, y=1.71993855814
[INFO] [1729576650.039544]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576650.138499]: Calculated Dynamic CoM: x=9.09756630376, y=-0.703064062686, z=24.2706888047
[INFO] [1729576650.138829]: Projected CoM on the ground: x=9.09756630376, y=-0.703064062686, z=0
[INFO] [1729576650.139036]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576650.139227]: Calculated Dynamic ZMP: x=18.7346806936, y=0.137172444926
[INFO] [1729576650.139505]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.238629]: Calculated Dynamic CoM: x=0.551368064919, y=-0.996335739401, z=25.9352744804
[INFO] [1729576650.238992]: Projected CoM on the ground: x=0.551368064919, y=-0.996335739401, z=0
[INFO] [1729576650.239216]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576650.239401]: Calculated Dynamic ZMP: x=1.32439954881, y=-0.673240385579
[INFO] [1729576650.239666]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.338508]: Calculated Dynamic CoM: x=6.44265297208, y=-1.07652101474, z=25.1169129941
[INFO] [1729576650.338842]: Projected CoM on the ground: x=6.44265297208, y=-1.07652101474, z=0
[INFO] [1729576650.339039]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576650.339230]: Calculated Dynamic ZMP: x=12.5632983256, y=-1.34866555796
[INFO] [1729576650.339500]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.438616]: Calculated Dynamic CoM: x=7.352737643, y=-1.80489072201, z=24.8139940855
[INFO] [1729576650.438919]: Projected CoM on the ground: x=7.352737643, y=-1.80489072201, z=0
[INFO] [1729576650.439132]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576650.439323]: Calculated Dynamic ZMP: x=13.8953449224, y=-4.110387536
[INFO] [1729576650.439614]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.538505]: Calculated Dynamic CoM: x=-1.81426114016, y=-0.832621340523, z=25.8409150921
[INFO] [1729576650.538828]: Projected CoM on the ground: x=-1.81426114016, y=-0.832621340523, z=0
[INFO] [1729576650.539079]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576650.539364]: Calculated Dynamic ZMP: x=-3.22336241176, y=-2.94867637865
[INFO] [1729576650.539690]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.638455]: Calculated Dynamic CoM: x=5.41501143066, y=-0.129393435383, z=25.3272665744
[INFO] [1729576650.638814]: Projected CoM on the ground: x=5.41501143066, y=-0.129393435383, z=0
[INFO] [1729576650.639067]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576650.639290]: Calculated Dynamic ZMP: x=10.579326089, y=3.77423355542
[INFO] [1729576650.639586]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576650.739332]: Calculated Dynamic CoM: x=8.855224225, y=-1.08197625796, z=24.3299041142
[INFO] [1729576650.739672]: Projected CoM on the ground: x=8.855224225, y=-1.08197625796, z=0
[INFO] [1729576650.739888]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576650.740071]: Calculated Dynamic ZMP: x=18.530003517, y=-1.31982829752
[INFO] [1729576650.740324]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576650.838551]: Calculated Dynamic CoM: x=-1.00924101858, y=-1.09270070823, z=25.9077983142
[INFO] [1729576650.838866]: Projected CoM on the ground: x=-1.00924101858, y=-1.09270070823, z=0
[INFO] [1729576650.839089]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576650.839280]: Calculated Dynamic ZMP: x=-1.92609265692, y=0.92176158646
[INFO] [1729576650.839558]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576650.938538]: Calculated Dynamic CoM: x=6.8919790122, y=-1.23822792168, z=24.9986171929
[INFO] [1729576650.938897]: Projected CoM on the ground: x=6.8919790122, y=-1.23822792168, z=0
[INFO] [1729576650.939435]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576650.939699]: Calculated Dynamic ZMP: x=13.8551479895, y=-2.08653577446
[INFO] [1729576650.939996]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576651.038558]: Calculated Dynamic CoM: x=6.70611483169, y=-1.75135698615, z=25.0377480277
[INFO] [1729576651.039151]: Projected CoM on the ground: x=6.70611483169, y=-1.75135698615, z=0
[INFO] [1729576651.039450]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576651.039714]: Calculated Dynamic ZMP: x=13.8451871409, y=-4.58734157502
[INFO] [1729576651.040255]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576651.138544]: Calculated Dynamic CoM: x=-2.03437828401, y=-0.852262134691, z=25.8929805804
[INFO] [1729576651.138928]: Projected CoM on the ground: x=-2.03437828401, y=-0.852262134691, z=0
[INFO] [1729576651.139826]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576651.140092]: Calculated Dynamic ZMP: x=-3.60740341422, y=-2.47113024933
[INFO] [1729576651.140403]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576651.238533]: Calculated Dynamic CoM: x=-2.00831814479, y=-1.12221612558, z=25.8927482039
[INFO] [1729576651.238905]: Projected CoM on the ground: x=-2.00831814479, y=-1.12221612558, z=0
[INFO] [1729576651.239153]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576651.239398]: Calculated Dynamic ZMP: x=-3.86063526934, y=0.302097003697
[INFO] [1729576651.239757]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576651.338553]: Calculated Dynamic CoM: x=6.70773519271, y=-0.907132225891, z=25.1351259891
[INFO] [1729576651.338967]: Projected CoM on the ground: x=6.70773519271, y=-0.907132225891, z=0
[INFO] [1729576651.339226]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576651.339451]: Calculated Dynamic ZMP: x=15.4180109975, y=-0.45071840345
[INFO] [1729576651.339756]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576651.438541]: Calculated Dynamic CoM: x=0.89826610593, y=-0.807181419853, z=26.0296235569
[INFO] [1729576651.439000]: Projected CoM on the ground: x=0.89826610593, y=-0.807181419853, z=0
[INFO] [1729576651.439269]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576651.439518]: Calculated Dynamic ZMP: x=1.48333543549, y=4.08136550494
[INFO] [1729576651.439844]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576651.538510]: Calculated Dynamic CoM: x=4.23643010252, y=-0.778451369687, z=25.696573091
[INFO] [1729576651.538841]: Projected CoM on the ground: x=4.23643010252, y=-0.778451369687, z=0
[INFO] [1729576651.539142]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576651.539536]: Calculated Dynamic ZMP: x=9.21670719531, y=0.807866713682
[INFO] [1729576651.539898]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576651.638490]: Calculated Dynamic CoM: x=8.04619847539, y=-1.64108609487, z=24.7043033192
[INFO] [1729576651.638779]: Projected CoM on the ground: x=8.04619847539, y=-1.64108609487, z=0
[INFO] [1729576651.638970]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576651.639143]: Calculated Dynamic ZMP: x=16.1227215475, y=-3.55039853883
[INFO] [1729576651.639478]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576651.738514]: Calculated Dynamic CoM: x=2.51512060923, y=-1.18820884712, z=25.8653642211
[INFO] [1729576651.738834]: Projected CoM on the ground: x=2.51512060923, y=-1.18820884712, z=0
[INFO] [1729576651.739048]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576651.739254]: Calculated Dynamic ZMP: x=4.44006527973, y=-2.54113848787
[INFO] [1729576651.739540]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576651.838487]: Calculated Dynamic CoM: x=3.47865541763, y=-0.591895754613, z=25.7442133686
[INFO] [1729576651.839087]: Projected CoM on the ground: x=3.47865541763, y=-0.591895754613, z=0
[INFO] [1729576651.839786]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576651.840067]: Calculated Dynamic ZMP: x=6.79077122246, y=2.33443058071
[INFO] [1729576651.840363]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576651.938662]: Calculated Dynamic CoM: x=8.39108792661, y=-0.00248351584165, z=24.6110354628
[INFO] [1729576651.938970]: Projected CoM on the ground: x=8.39108792661, y=-0.00248351584165, z=0
[INFO] [1729576651.939163]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576651.939336]: Calculated Dynamic ZMP: x=16.7717674328, y=2.91631831174
[INFO] [1729576651.939613]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576652.038493]: Calculated Dynamic CoM: x=-3.07747813343, y=-0.544431080925, z=25.8283902332
[INFO] [1729576652.038803]: Projected CoM on the ground: x=-3.07747813343, y=-0.544431080925, z=0
[INFO] [1729576652.039007]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576652.039181]: Calculated Dynamic ZMP: x=-5.97007177432, y=-4.46028563929
[INFO] [1729576652.039438]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576652.138480]: Calculated Dynamic CoM: x=4.94916608696, y=-2.48523494497, z=25.4242782758
[INFO] [1729576652.138745]: Projected CoM on the ground: x=4.94916608696, y=-2.48523494497, z=0
[INFO] [1729576652.138913]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576652.139054]: Calculated Dynamic ZMP: x=9.23642334743, y=-7.99532299805
[INFO] [1729576652.139321]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576652.238535]: Calculated Dynamic CoM: x=2.909543786, y=-1.27857400291, z=25.825761223
