[INFO] [1729576386.359503]: Waiting for sensor data...
[INFO] [1729576386.459844]: Calculated Dynamic CoM: x=2.25006378463, y=-0.990279637999, z=25.8483892835
[INFO] [1729576387.959976]: Projected CoM on the ground: x=3.32287693941, y=-1.09806526948, z=0
[INFO] [1729576387.960229]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576387.960413]: Calculated Dynamic ZMP: x=6.04545986786, y=-1.68606390862
[INFO] [1729576387.960617]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576388.059988]: Calculated Dynamic CoM: x=-0.707128067251, y=-1.02406805684, z=25.9766145612
[INFO] [1729576388.060403]: Projected CoM on the ground: x=-0.707128067251, y=-1.02406805684, z=0
[INFO] [1729576388.060628]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576388.060823]: Calculated Dynamic ZMP: x=-0.496147868982, y=0.725808460673
[INFO] [1729576388.061083]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576388.159735]: Calculated Dynamic CoM: x=5.80889524483, y=0.245799303284, z=25.3608235328
[INFO] [1729576388.160016]: Projected CoM on the ground: x=5.80889524483, y=0.245799303284, z=0
[INFO] [1729576388.160213]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576388.160387]: Calculated Dynamic ZMP: x=12.7877809172, y=6.75547468817
[INFO] [1729576388.160632]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576388.259889]: Calculated Dynamic CoM: x=3.58309623959, y=-0.787888281843, z=25.7365996699
[INFO] [1729576388.260192]: Projected CoM on the ground: x=3.58309623959, y=-0.787888281843, z=0
[INFO] [1729576388.260355]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576388.260486]: Calculated Dynamic ZMP: x=6.84405092137, y=0.607679917017
[INFO] [1729576388.260679]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576388.359783]: Calculated Dynamic CoM: x=1.58298029725, y=-1.52056214226, z=25.8947827415
[INFO] [1729576388.360034]: Projected CoM on the ground: x=1.58298029725, y=-1.52056214226, z=0
[INFO] [1729576388.360192]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576388.360487]: Calculated Dynamic ZMP: x=3.86259330242, y=-9.83750291032
[INFO] [1729576388.360761]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576388.460208]: Calculated Dynamic CoM: x=4.3857262445, y=-1.66763894641, z=25.5348419091
[INFO] [1729576388.460602]: Projected CoM on the ground: x=4.3857262445, y=-1.66763894641, z=0
[INFO] [1729576388.460784]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576388.460918]: Calculated Dynamic ZMP: x=9.50650945139, y=-5.80171243095
[INFO] [1729576388.461120]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576388.559734]: Calculated Dynamic CoM: x=2.72688480839, y=-1.09620933513, z=25.7972032236
[INFO] [1729576388.560008]: Projected CoM on the ground: x=2.72688480839, y=-1.09620933513, z=0
[INFO] [1729576388.560158]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576388.560290]: Calculated Dynamic ZMP: x=4.90591962752, y=-1.7743606229
[INFO] [1729576388.560485]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576388.659782]: Calculated Dynamic CoM: x=-2.66689059115, y=-1.05497772465, z=25.7772816068
[INFO] [1729576388.660102]: Projected CoM on the ground: x=-2.66689059115, y=-1.05497772465, z=0
[INFO] [1729576388.660433]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576388.660645]: Calculated Dynamic ZMP: x=-5.70401022997, y=-0.979643675359
[INFO] [1729576388.660916]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576388.759772]: Calculated Dynamic CoM: x=5.79082101008, y=0.225464096104, z=25.3038735277
[INFO] [1729576388.760027]: Projected CoM on the ground: x=5.79082101008, y=0.225464096104, z=0
[INFO] [1729576388.760267]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576388.760460]: Calculated Dynamic ZMP: x=12.8018119114, y=6.68809437722
[INFO] [1729576388.760683]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576388.859794]: Calculated Dynamic CoM: x=3.11034180904, y=-0.696163668996, z=25.766878856
[INFO] [1729576388.860082]: Projected CoM on the ground: x=3.11034180904, y=-0.696163668996, z=0
[INFO] [1729576388.860270]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576388.860435]: Calculated Dynamic ZMP: x=5.75311998487, y=1.47906536236
[INFO] [1729576388.860657]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576388.959776]: Calculated Dynamic CoM: x=0.0687800784261, y=-1.04282067773, z=25.99018306
[INFO] [1729576388.960086]: Projected CoM on the ground: x=0.0687800784261, y=-1.04282067773, z=0
[INFO] [1729576388.960317]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576388.960518]: Calculated Dynamic ZMP: x=0.54470050265, y=-8.18261313852
[INFO] [1729576388.960793]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576389.059997]: Calculated Dynamic CoM: x=6.42282650038, y=-1.9763988245, z=25.1356510452
[INFO] [1729576389.060319]: Projected CoM on the ground: x=6.42282650038, y=-1.9763988245, z=0
[INFO] [1729576389.060612]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576389.060883]: Calculated Dynamic ZMP: x=12.675452234, y=-5.81478409654
[INFO] [1729576389.061181]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576389.159734]: Calculated Dynamic CoM: x=3.47867338551, y=-1.16624101854, z=25.7818341185
[INFO] [1729576389.160016]: Projected CoM on the ground: x=3.47867338551, y=-1.16624101854, z=0
[INFO] [1729576389.160212]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576389.160397]: Calculated Dynamic ZMP: x=6.30300986208, y=-2.11061408025
[INFO] [1729576389.160632]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576389.260077]: Calculated Dynamic CoM: x=-3.36595978826, y=-0.667861718083, z=25.786117773
[INFO] [1729576389.260499]: Projected CoM on the ground: x=-3.36595978826, y=-0.667861718083, z=0
[INFO] [1729576389.260698]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576389.260895]: Calculated Dynamic ZMP: x=-5.81280373767, y=-3.18440859683
[INFO] [1729576389.261155]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576389.359861]: Calculated Dynamic CoM: x=5.55705686761, y=0.290478997821, z=25.4059464422
[INFO] [1729576389.361199]: Projected CoM on the ground: x=5.55705686761, y=0.290478997821, z=0
[INFO] [1729576389.361415]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576389.361565]: Calculated Dynamic ZMP: x=11.6963394691, y=6.77504298293
[INFO] [1729576389.361798]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576389.459793]: Calculated Dynamic CoM: x=4.69774487407, y=-0.795554903349, z=25.5400315667
[INFO] [1729576389.460053]: Projected CoM on the ground: x=4.69774487407, y=-0.795554903349, z=0
[INFO] [1729576389.460212]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576389.460352]: Calculated Dynamic ZMP: x=8.85447899733, y=0.190850904193
[INFO] [1729576389.460564]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576389.559764]: Calculated Dynamic CoM: x=0.975070962706, y=-1.27897250979, z=25.9287726807
[INFO] [1729576389.560029]: Projected CoM on the ground: x=0.975070962706, y=-1.27897250979, z=0
[INFO] [1729576389.560263]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576389.560467]: Calculated Dynamic ZMP: x=2.62758424155, y=-9.07430741399
[INFO] [1729576389.560767]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576389.659797]: Calculated Dynamic CoM: x=5.95122350797, y=-1.92299229455, z=25.1842747175
[INFO] [1729576389.660113]: Projected CoM on the ground: x=5.95122350797, y=-1.92299229455, z=0
[INFO] [1729576389.660335]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576389.660568]: Calculated Dynamic ZMP: x=12.0357038257, y=-5.62135053624
[INFO] [1729576389.660825]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576389.759731]: Calculated Dynamic CoM: x=3.36635012966, y=-1.05833927696, z=25.7087279866
[INFO] [1729576389.760012]: Projected CoM on the ground: x=3.36635012966, y=-1.05833927696, z=0
[INFO] [1729576389.760244]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576389.760443]: Calculated Dynamic ZMP: x=6.18036884364, y=-1.40732626475
[INFO] [1729576389.760710]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576389.860135]: Calculated Dynamic CoM: x=-5.45841808788, y=-1.01343281386, z=25.3315735129
[INFO] [1729576389.860542]: Projected CoM on the ground: x=-5.45841808788, y=-1.01343281386, z=0
[INFO] [1729576389.860789]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576389.860987]: Calculated Dynamic ZMP: x=-11.3545085901, y=0.316832054249
[INFO] [1729576389.861260]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576389.959729]: Calculated Dynamic CoM: x=6.84438277938, y=0.872719406455, z=25.0433358189
[INFO] [1729576389.960005]: Projected CoM on the ground: x=6.84438277938, y=0.872719406455, z=0
[INFO] [1729576389.960272]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576389.960456]: Calculated Dynamic ZMP: x=13.9985493864, y=7.849509297
[INFO] [1729576389.960690]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576390.059771]: Calculated Dynamic CoM: x=5.30805047824, y=-0.654751524466, z=25.4417494755
[INFO] [1729576390.060097]: Projected CoM on the ground: x=5.30805047824, y=-0.654751524466, z=0
[INFO] [1729576390.060380]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576390.060626]: Calculated Dynamic ZMP: x=10.0681193327, y=0.834400301257
[INFO] [1729576390.060878]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576390.159726]: Calculated Dynamic CoM: x=1.76227755649, y=-1.5657502511, z=25.9474041572
[INFO] [1729576390.160003]: Projected CoM on the ground: x=1.76227755649, y=-1.5657502511, z=0
[INFO] [1729576390.160190]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576390.160324]: Calculated Dynamic ZMP: x=4.92933418788, y=-12.0636869877
[INFO] [1729576390.160525]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576390.259770]: Calculated Dynamic CoM: x=6.39019249171, y=-1.87894553007, z=25.1900828837
[INFO] [1729576390.260092]: Projected CoM on the ground: x=6.39019249171, y=-1.87894553007, z=0
[INFO] [1729576390.260318]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576390.260613]: Calculated Dynamic ZMP: x=12.3669665427, y=-4.91634740154
[INFO] [1729576390.260848]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576390.359726]: Calculated Dynamic CoM: x=3.77471253393, y=-1.34173898633, z=25.7581196745
[INFO] [1729576390.359988]: Projected CoM on the ground: x=3.77471253393, y=-1.34173898633, z=0
[INFO] [1729576390.360136]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576390.360269]: Calculated Dynamic ZMP: x=7.04597281379, y=-3.22572507776
[INFO] [1729576390.360464]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576390.459765]: Calculated Dynamic CoM: x=-7.454553944, y=-0.596671287595, z=24.9195299354
[INFO] [1729576390.460070]: Projected CoM on the ground: x=-7.454553944, y=-0.596671287595, z=0
[INFO] [1729576390.460285]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576390.460495]: Calculated Dynamic ZMP: x=-16.314479058, y=-2.23989870681
[INFO] [1729576390.460951]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576390.559726]: Calculated Dynamic CoM: x=5.7600818694, y=0.432234719159, z=25.3638204195
[INFO] [1729576390.559990]: Projected CoM on the ground: x=5.7600818694, y=0.432234719159, z=0
[INFO] [1729576390.560190]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576390.560319]: Calculated Dynamic ZMP: x=12.0862000828, y=7.2856446405
[INFO] [1729576390.560513]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576390.659774]: Calculated Dynamic CoM: x=6.56275178306, y=-0.320623603293, z=25.1453711916
[INFO] [1729576390.660097]: Projected CoM on the ground: x=6.56275178306, y=-0.320623603293, z=0
[INFO] [1729576390.660417]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576390.660599]: Calculated Dynamic ZMP: x=12.4877573805, y=1.68879761325
[INFO] [1729576390.660855]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576390.759733]: Calculated Dynamic CoM: x=0.404607640664, y=-1.09209921435, z=25.9740018948
[INFO] [1729576390.760008]: Projected CoM on the ground: x=0.404607640664, y=-1.09209921435, z=0
[INFO] [1729576390.760161]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576390.760290]: Calculated Dynamic ZMP: x=1.57585471634, y=-9.12361229849
[INFO] [1729576390.760484]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576390.859788]: Calculated Dynamic CoM: x=6.43500364637, y=-2.12765031207, z=25.0727541187
[INFO] [1729576390.860123]: Projected CoM on the ground: x=6.43500364637, y=-2.12765031207, z=0
[INFO] [1729576390.860372]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576390.860575]: Calculated Dynamic ZMP: x=12.6062411355, y=-6.00508896383
[INFO] [1729576390.860918]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576390.959832]: Calculated Dynamic CoM: x=6.94028644421, y=-1.52160319109, z=24.9797216621
[INFO] [1729576390.960103]: Projected CoM on the ground: x=6.94028644421, y=-1.52160319109, z=0
[INFO] [1729576390.960291]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576390.960437]: Calculated Dynamic ZMP: x=12.7589352805, y=-3.03804268825
[INFO] [1729576390.960668]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576391.060076]: Calculated Dynamic CoM: x=-6.10687094694, y=-1.32748762288, z=25.1880380012
[INFO] [1729576391.060374]: Projected CoM on the ground: x=-6.10687094694, y=-1.32748762288, z=0
[INFO] [1729576391.060550]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576391.060710]: Calculated Dynamic ZMP: x=-12.4166399638, y=0.0585642839466
[INFO] [1729576391.061229]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576391.159732]: Calculated Dynamic CoM: x=4.00452723599, y=-0.178326952092, z=25.6667341483
[INFO] [1729576391.159992]: Projected CoM on the ground: x=4.00452723599, y=-0.178326952092, z=0
[INFO] [1729576391.160185]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576391.160349]: Calculated Dynamic ZMP: x=7.49361483674, y=4.48568795577
[INFO] [1729576391.160592]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576391.260044]: Calculated Dynamic CoM: x=7.5283781327, y=0.230112798894, z=24.8885391777
[INFO] [1729576391.260323]: Projected CoM on the ground: x=7.5283781327, y=0.230112798894, z=0
[INFO] [1729576391.260491]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576391.260641]: Calculated Dynamic ZMP: x=15.6613933863, y=4.60610659603
[INFO] [1729576391.260944]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576391.359791]: Calculated Dynamic CoM: x=-0.350168159702, y=-0.996734478933, z=26.0380476537
[INFO] [1729576391.360040]: Projected CoM on the ground: x=-0.350168159702, y=-0.996734478933, z=0
[INFO] [1729576391.360239]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576391.360391]: Calculated Dynamic ZMP: x=-0.724038239786, y=-1.57830902984
[INFO] [1729576391.360621]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576391.459813]: Calculated Dynamic CoM: x=6.90481627751, y=-2.02832241283, z=25.047706063
[INFO] [1729576391.460254]: Projected CoM on the ground: x=6.90481627751, y=-2.02832241283, z=0
[INFO] [1729576391.460487]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576391.460677]: Calculated Dynamic ZMP: x=14.1181615013, y=-5.96366697237
[INFO] [1729576391.460940]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576391.559726]: Calculated Dynamic CoM: x=5.04590076396, y=-1.31804518403, z=25.5322944825
[INFO] [1729576391.560017]: Projected CoM on the ground: x=5.04590076396, y=-1.31804518403, z=0
[INFO] [1729576391.560238]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576391.560412]: Calculated Dynamic ZMP: x=9.52870981604, y=-2.68514221044
[INFO] [1729576391.560646]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576391.659948]: Calculated Dynamic CoM: x=-2.21752511825, y=-0.709851724587, z=25.919316911
[INFO] [1729576391.660234]: Projected CoM on the ground: x=-2.21752511825, y=-0.709851724587, z=0
[INFO] [1729576391.660556]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576391.660744]: Calculated Dynamic ZMP: x=-3.40599606, y=-3.75596030483
[INFO] [1729576391.660982]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576391.759726]: Calculated Dynamic CoM: x=1.56678489902, y=-1.05886017244, z=25.9215995343
[INFO] [1729576391.759999]: Projected CoM on the ground: x=1.56678489902, y=-1.05886017244, z=0
[INFO] [1729576391.760329]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576391.760477]: Calculated Dynamic ZMP: x=3.1091371753, y=-1.90966106624
[INFO] [1729576391.760682]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576391.859980]: Calculated Dynamic CoM: x=8.44449601976, y=-0.179992765346, z=24.5543478663
[INFO] [1729576391.860422]: Projected CoM on the ground: x=8.44449601976, y=-0.179992765346, z=0
[INFO] [1729576391.860627]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576391.860900]: Calculated Dynamic ZMP: x=16.6819879234, y=2.05488638396
[INFO] [1729576391.861514]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576391.959720]: Calculated Dynamic CoM: x=-0.945615496516, y=-0.832940817441, z=25.9327762907
[INFO] [1729576391.960021]: Projected CoM on the ground: x=-0.945615496516, y=-0.832940817441, z=0
[INFO] [1729576391.960245]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576391.960449]: Calculated Dynamic ZMP: x=-2.05597509202, y=-9.1291342868
[INFO] [1729576391.960750]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576392.060030]: Calculated Dynamic CoM: x=7.22492200833, y=-1.40551945543, z=24.8749885628
[INFO] [1729576392.060466]: Projected CoM on the ground: x=7.22492200833, y=-1.40551945543, z=0
[INFO] [1729576392.060652]: Calculated Moments: Mx=0.75463425, My=1.5092685
[INFO] [1729576392.060814]: Calculated Dynamic ZMP: x=13.4437252555, y=-3.76348832012
[INFO] [1729576392.061023]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576392.159730]: Calculated Dynamic CoM: x=5.10999368518, y=-1.44111068933, z=25.3968744465
