[INFO] [1729576590.389871]: Waiting for sensor data...
[INFO] [1729576590.491089]: Calculated Dynamic CoM: x=2.97159314456, y=-2.18849578504, z=41.9456304875
[INFO] [1729576591.491515]: Projected CoM on the ground: x=13.3796536431, y=-1.57325251999, z=0
[INFO] [1729576591.491757]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576591.491953]: Calculated Dynamic ZMP: x=22.7257028346, y=0.317180875614
[INFO] [1729576591.492201]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576591.590809]: Calculated Dynamic CoM: x=4.60592918676, y=-1.88865418308, z=41.7578170819
[INFO] [1729576591.591354]: Projected CoM on the ground: x=4.60592918676, y=-1.88865418308, z=0
[INFO] [1729576591.591717]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576591.591916]: Calculated Dynamic ZMP: x=2.94876918688, y=-1.75972589823
[INFO] [1729576591.592129]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576591.690943]: Calculated Dynamic CoM: x=9.55809083971, y=-3.72198742954, z=40.7934328499
[INFO] [1729576591.691190]: Projected CoM on the ground: x=9.55809083971, y=-3.72198742954, z=0
[INFO] [1729576591.691344]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576591.691483]: Calculated Dynamic ZMP: x=14.8076398318, y=-10.727922226
[INFO] [1729576591.691683]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576591.793382]: Calculated Dynamic CoM: x=13.6676857435, y=-3.25167640269, z=39.675137616
[INFO] [1729576591.794050]: Projected CoM on the ground: x=13.6676857435, y=-3.25167640269, z=0
[INFO] [1729576591.795024]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576591.796006]: Calculated Dynamic ZMP: x=22.7714167007, y=-6.63335477685
[INFO] [1729576591.799094]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576591.890860]: Calculated Dynamic CoM: x=5.41336893692, y=-2.14893316604, z=41.7145662621
[INFO] [1729576591.891167]: Projected CoM on the ground: x=5.41336893692, y=-2.14893316604, z=0
[INFO] [1729576591.891389]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576591.891624]: Calculated Dynamic ZMP: x=5.69441798404, y=-2.28486841094
[INFO] [1729576591.891912]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576591.991468]: Calculated Dynamic CoM: x=5.03330442837, y=-1.43743223023, z=41.8228718676
[INFO] [1729576591.991794]: Projected CoM on the ground: x=5.03330442837, y=-1.43743223023, z=0
[INFO] [1729576591.992024]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576591.992238]: Calculated Dynamic ZMP: x=4.78146474477, y=4.1060592401
[INFO] [1729576591.993533]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576592.091232]: Calculated Dynamic CoM: x=13.9798537518, y=-1.73109822094, z=39.7435004381
[INFO] [1729576592.091597]: Projected CoM on the ground: x=13.9798537518, y=-1.73109822094, z=0
[INFO] [1729576592.091857]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576592.092052]: Calculated Dynamic ZMP: x=22.6163958424, y=-0.623067005535
[INFO] [1729576592.092328]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576592.191259]: Calculated Dynamic CoM: x=7.2497808118, y=-1.36826081594, z=41.5296136838
[INFO] [1729576592.191527]: Projected CoM on the ground: x=7.2497808118, y=-1.36826081594, z=0
[INFO] [1729576592.191783]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576592.191928]: Calculated Dynamic ZMP: x=7.65144746259, y=0.8010624471
[INFO] [1729576592.192161]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576592.290764]: Calculated Dynamic CoM: x=9.80783485638, y=-2.76653422295, z=40.9411938158
[INFO] [1729576592.291035]: Projected CoM on the ground: x=9.80783485638, y=-2.76653422295, z=0
[INFO] [1729576592.291220]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576592.291408]: Calculated Dynamic ZMP: x=14.5861783364, y=-5.36221088119
[INFO] [1729576592.291654]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576592.391496]: Calculated Dynamic CoM: x=14.210438013, y=-3.7507260511, z=39.5261420147
[INFO] [1729576592.391798]: Projected CoM on the ground: x=14.210438013, y=-3.7507260511, z=0
[INFO] [1729576592.391996]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576592.392176]: Calculated Dynamic ZMP: x=25.5589471144, y=-8.3218231957
[INFO] [1729576592.392430]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576592.491183]: Calculated Dynamic CoM: x=6.96958200061, y=-2.82782055758, z=41.4643254156
[INFO] [1729576592.491478]: Projected CoM on the ground: x=6.96958200061, y=-2.82782055758, z=0
[INFO] [1729576592.491687]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576592.491871]: Calculated Dynamic ZMP: x=8.62640765814, y=-5.9707176746
[INFO] [1729576592.492133]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576592.590772]: Calculated Dynamic CoM: x=-0.381850918501, y=-2.11928161961, z=42.0510465749
[INFO] [1729576592.591252]: Projected CoM on the ground: x=-0.381850918501, y=-2.11928161961, z=0
[INFO] [1729576592.591544]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576592.591724]: Calculated Dynamic ZMP: x=-6.09672115148, y=-2.86787903184
[INFO] [1729576592.591977]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576592.690766]: Calculated Dynamic CoM: x=16.0753379517, y=-1.03747503398, z=38.8792189792
[INFO] [1729576592.691054]: Projected CoM on the ground: x=16.0753379517, y=-1.03747503398, z=0
[INFO] [1729576592.691279]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576592.691476]: Calculated Dynamic ZMP: x=28.012939052, y=1.8973501877
[INFO] [1729576592.691755]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576592.790765]: Calculated Dynamic CoM: x=8.50075069179, y=-1.75017802455, z=41.164714524
[INFO] [1729576592.791339]: Projected CoM on the ground: x=8.50075069179, y=-1.75017802455, z=0
[INFO] [1729576592.791526]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576592.791662]: Calculated Dynamic ZMP: x=11.5526241838, y=-0.0868133497086
[INFO] [1729576592.791924]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576592.891222]: Calculated Dynamic CoM: x=5.82963216577, y=-2.01839557665, z=41.5952626342
[INFO] [1729576592.891620]: Projected CoM on the ground: x=5.82963216577, y=-2.01839557665, z=0
[INFO] [1729576592.892167]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576592.892370]: Calculated Dynamic ZMP: x=6.63300467913, y=-1.18892089881
[INFO] [1729576592.892666]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576592.990814]: Calculated Dynamic CoM: x=14.0063794763, y=-3.80923736488, z=39.4595826273
[INFO] [1729576592.991140]: Projected CoM on the ground: x=14.0063794763, y=-3.80923736488, z=0
[INFO] [1729576592.991676]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576592.991873]: Calculated Dynamic ZMP: x=23.6836987476, y=-9.33434133749
[INFO] [1729576592.992132]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576593.090760]: Calculated Dynamic CoM: x=9.92409677762, y=-2.72758631714, z=40.7788963783
[INFO] [1729576593.091026]: Projected CoM on the ground: x=9.92409677762, y=-2.72758631714, z=0
[INFO] [1729576593.091182]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576593.091312]: Calculated Dynamic ZMP: x=13.7479838267, y=-4.61040928011
[INFO] [1729576593.091578]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576593.190762]: Calculated Dynamic CoM: x=3.65931903573, y=-1.75626917983, z=41.8742481741
[INFO] [1729576593.191516]: Projected CoM on the ground: x=3.65931903573, y=-1.75626917983, z=0
[INFO] [1729576593.191726]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576593.191888]: Calculated Dynamic ZMP: x=3.02692356982, y=3.07621604494
[INFO] [1729576593.192094]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576593.290746]: Calculated Dynamic CoM: x=18.2282318691, y=1.83422096746, z=37.8954789467
[INFO] [1729576593.291045]: Projected CoM on the ground: x=18.2282318691, y=1.83422096746, z=0
[INFO] [1729576593.291235]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576593.291369]: Calculated Dynamic ZMP: x=29.5237460494, y=8.98775737268
[INFO] [1729576593.291558]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576593.390756]: Calculated Dynamic CoM: x=10.1430420301, y=-2.02691045413, z=40.8317797343
[INFO] [1729576593.391226]: Projected CoM on the ground: x=10.1430420301, y=-2.02691045413, z=0
[INFO] [1729576593.391538]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576593.391684]: Calculated Dynamic ZMP: x=14.7690951252, y=-0.272144350151
[INFO] [1729576593.391877]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576593.491269]: Calculated Dynamic CoM: x=8.33550590159, y=-2.41852337028, z=41.2267468277
[INFO] [1729576593.491625]: Projected CoM on the ground: x=8.33550590159, y=-2.41852337028, z=0
[INFO] [1729576593.491846]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576593.492045]: Calculated Dynamic ZMP: x=12.0336311561, y=-4.01074639461
[INFO] [1729576593.492335]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576593.590771]: Calculated Dynamic CoM: x=15.0630760515, y=-4.42759923138, z=39.0965845443
[INFO] [1729576593.591412]: Projected CoM on the ground: x=15.0630760515, y=-4.42759923138, z=0
[INFO] [1729576593.591722]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576593.591931]: Calculated Dynamic ZMP: x=27.0525461289, y=-8.6555424387
[INFO] [1729576593.592136]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576593.690765]: Calculated Dynamic CoM: x=10.7970934603, y=-2.78471710257, z=40.6138232909
[INFO] [1729576593.691054]: Projected CoM on the ground: x=10.7970934603, y=-2.78471710257, z=0
[INFO] [1729576593.691241]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576593.691455]: Calculated Dynamic ZMP: x=15.9940131394, y=-4.97259868054
[INFO] [1729576593.691700]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576593.790772]: Calculated Dynamic CoM: x=-3.42924465855, y=-2.05725955381, z=41.9011705378
[INFO] [1729576593.791438]: Projected CoM on the ground: x=-3.42924465855, y=-2.05725955381, z=0
[INFO] [1729576593.791663]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576593.791838]: Calculated Dynamic ZMP: x=-13.405060247, y=-2.48275969351
[INFO] [1729576593.792036]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576593.890759]: Calculated Dynamic CoM: x=16.7480197897, y=0.712624351046, z=38.5883410012
[INFO] [1729576593.891067]: Projected CoM on the ground: x=16.7480197897, y=0.712624351046, z=0
[INFO] [1729576593.891277]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576593.891454]: Calculated Dynamic ZMP: x=29.0155986335, y=7.7486308175
[INFO] [1729576593.891686]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576593.991263]: Calculated Dynamic CoM: x=12.3487306609, y=-2.17031615958, z=40.1376541491
[INFO] [1729576593.991689]: Projected CoM on the ground: x=12.3487306609, y=-2.17031615958, z=0
[INFO] [1729576593.991904]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576593.992088]: Calculated Dynamic ZMP: x=18.7830581613, y=-2.3157725002
[INFO] [1729576593.992290]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576594.090777]: Calculated Dynamic CoM: x=7.3427886785, y=-2.42278954654, z=41.3085345856
[INFO] [1729576594.091054]: Projected CoM on the ground: x=7.3427886785, y=-2.42278954654, z=0
[INFO] [1729576594.091546]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576594.091739]: Calculated Dynamic ZMP: x=10.2854109017, y=-4.47962675834
[INFO] [1729576594.091987]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576594.190771]: Calculated Dynamic CoM: x=17.7826473052, y=-4.98047922102, z=37.732273134
[INFO] [1729576594.191261]: Projected CoM on the ground: x=17.7826473052, y=-4.98047922102, z=0
[INFO] [1729576594.191529]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576594.191795]: Calculated Dynamic ZMP: x=31.0313023413, y=-11.0222445529
[INFO] [1729576594.192076]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576594.290769]: Calculated Dynamic CoM: x=13.2350418002, y=-2.85028357191, z=39.7616070331
[INFO] [1729576594.291050]: Projected CoM on the ground: x=13.2350418002, y=-2.85028357191, z=0
[INFO] [1729576594.291234]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576594.291368]: Calculated Dynamic ZMP: x=19.8726253995, y=-4.59977455778
[INFO] [1729576594.291573]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576594.390784]: Calculated Dynamic CoM: x=1.17773610424, y=-2.0896906841, z=41.9469036057
[INFO] [1729576594.391697]: Projected CoM on the ground: x=1.17773610424, y=-2.0896906841, z=0
[INFO] [1729576594.392289]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576594.392671]: Calculated Dynamic ZMP: x=-4.75378834104, y=0.730099288219
[INFO] [1729576594.393147]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576594.490782]: Calculated Dynamic CoM: x=19.2808001515, y=1.37825025753, z=37.3330719958
[INFO] [1729576594.491050]: Projected CoM on the ground: x=19.2808001515, y=1.37825025753, z=0
[INFO] [1729576594.491203]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576594.491333]: Calculated Dynamic ZMP: x=32.1376061078, y=7.64896715509
[INFO] [1729576594.491527]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576594.590803]: Calculated Dynamic CoM: x=13.5987902255, y=-1.95280900605, z=39.7761415951
[INFO] [1729576594.591158]: Projected CoM on the ground: x=13.5987902255, y=-1.95280900605, z=0
[INFO] [1729576594.591342]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576594.591599]: Calculated Dynamic ZMP: x=21.0766090036, y=-1.50345882694
[INFO] [1729576594.591868]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576594.690754]: Calculated Dynamic CoM: x=10.6408724948, y=-4.66879960012, z=40.4768986545
[INFO] [1729576594.691029]: Projected CoM on the ground: x=10.6408724948, y=-4.66879960012, z=0
[INFO] [1729576594.691242]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576594.691422]: Calculated Dynamic ZMP: x=17.0832641045, y=-14.0654949404
[INFO] [1729576594.691662]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576594.790773]: Calculated Dynamic CoM: x=15.03402919, y=-3.93844571405, z=39.1488261865
[INFO] [1729576594.791089]: Projected CoM on the ground: x=15.03402919, y=-3.93844571405, z=0
[INFO] [1729576594.791331]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576594.791628]: Calculated Dynamic ZMP: x=25.8280867458, y=-8.869550677
[INFO] [1729576594.791906]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576594.890764]: Calculated Dynamic CoM: x=11.5775003639, y=-2.4905124566, z=40.4233963494
[INFO] [1729576594.891033]: Projected CoM on the ground: x=11.5775003639, y=-2.4905124566, z=0
[INFO] [1729576594.891215]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576594.891424]: Calculated Dynamic ZMP: x=16.862105302, y=-3.51778664787
[INFO] [1729576594.891662]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576594.990787]: Calculated Dynamic CoM: x=1.45856096723, y=-1.97708834571, z=42.024769983
[INFO] [1729576594.991104]: Projected CoM on the ground: x=1.45856096723, y=-1.97708834571, z=0
[INFO] [1729576594.991338]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576594.991669]: Calculated Dynamic ZMP: x=-4.81243493739, y=5.57319585383
[INFO] [1729576594.992026]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576595.090796]: Calculated Dynamic CoM: x=17.3078763747, y=1.54130028301, z=38.2796643357
[INFO] [1729576595.091076]: Projected CoM on the ground: x=17.3078763747, y=1.54130028301, z=0
[INFO] [1729576595.091279]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576595.091466]: Calculated Dynamic ZMP: x=30.8260556773, y=10.6285918445
[INFO] [1729576595.091760]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576595.190785]: Calculated Dynamic CoM: x=11.7628915823, y=-2.27015759369, z=40.257879418
[INFO] [1729576595.191282]: Projected CoM on the ground: x=11.7628915823, y=-2.27015759369, z=0
[INFO] [1729576595.191568]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576595.191858]: Calculated Dynamic ZMP: x=17.6261019746, y=-2.70490636543
[INFO] [1729576595.192169]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576595.290710]: Calculated Dynamic CoM: x=5.47168181304, y=-2.09094328213, z=41.5536808679
[INFO] [1729576595.290990]: Projected CoM on the ground: x=5.47168181304, y=-2.09094328213, z=0
[INFO] [1729576595.291187]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576595.291321]: Calculated Dynamic ZMP: x=5.98661389361, y=-1.76116565477
[INFO] [1729576595.291509]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576595.390757]: Calculated Dynamic CoM: x=15.9251655935, y=-5.04839078233, z=38.4709177074
[INFO] [1729576595.391557]: Projected CoM on the ground: x=15.9251655935, y=-5.04839078233, z=0
[INFO] [1729576595.391786]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576595.391998]: Calculated Dynamic ZMP: x=27.1430573393, y=-11.8109616278
[INFO] [1729576595.392274]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576595.490754]: Calculated Dynamic CoM: x=14.3922327833, y=-3.13274085554, z=39.260912593
[INFO] [1729576595.491055]: Projected CoM on the ground: x=14.3922327833, y=-3.13274085554, z=0
[INFO] [1729576595.491252]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576595.491424]: Calculated Dynamic ZMP: x=21.9231942231, y=-5.32194133711
[INFO] [1729576595.491619]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576595.590758]: Calculated Dynamic CoM: x=0.0273784249856, y=-2.1503127112, z=41.8825069398
[INFO] [1729576595.591382]: Projected CoM on the ground: x=0.0273784249856, y=-2.1503127112, z=0
[INFO] [1729576595.591685]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576595.591868]: Calculated Dynamic ZMP: x=-6.46973345444, y=-8.92059072861
[INFO] [1729576595.592112]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576595.690769]: Calculated Dynamic CoM: x=17.3461505689, y=0.90486049503, z=38.1954960274
[INFO] [1729576595.691060]: Projected CoM on the ground: x=17.3461505689, y=0.90486049503, z=0
[INFO] [1729576595.691269]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576595.691485]: Calculated Dynamic ZMP: x=30.0087418546, y=7.9469906481
[INFO] [1729576595.691734]: Support Phase: Single Support, Area: 112.155, Perimeter: 33.6502654007
[INFO] [1729576595.791460]: Calculated Dynamic CoM: x=15.9940355153, y=-2.48296507387, z=38.7639235722
[INFO] [1729576595.791849]: Projected CoM on the ground: x=15.9940355153, y=-2.48296507387, z=0
[INFO] [1729576595.792056]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576595.792259]: Calculated Dynamic ZMP: x=24.3797041601, y=-1.99783268554
[INFO] [1729576595.792529]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576595.890767]: Calculated Dynamic CoM: x=5.73267289758, y=-2.9409111051, z=41.5291342035
[INFO] [1729576595.891055]: Projected CoM on the ground: x=5.73267289758, y=-2.9409111051, z=0
[INFO] [1729576595.891269]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576595.891482]: Calculated Dynamic ZMP: x=6.86642136981, y=-9.20727437905
[INFO] [1729576595.891735]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576595.990771]: Calculated Dynamic CoM: x=15.0629450778, y=-3.52677974997, z=39.0749407491
[INFO] [1729576595.991558]: Projected CoM on the ground: x=15.0629450778, y=-3.52677974997, z=0
[INFO] [1729576595.991766]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576595.991898]: Calculated Dynamic ZMP: x=25.1040057152, y=-6.63118607937
[INFO] [1729576595.992091]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576596.090770]: Calculated Dynamic CoM: x=13.399198332, y=-3.10307568361, z=39.699738371
[INFO] [1729576596.091046]: Projected CoM on the ground: x=13.399198332, y=-3.10307568361, z=0
[INFO] [1729576596.091235]: Calculated Moments: Mx=0.04144725, My=0.0828945
[INFO] [1729576596.091410]: Calculated Dynamic ZMP: x=20.1374899842, y=-5.40028583537
[INFO] [1729576596.091639]: Support Phase: Double Support, Area: 229.33, Perimeter: 42.7076809621
[INFO] [1729576596.190770]: Calculated Dynamic CoM: x=-4.24799042389, y=-2.24287297154, z=41.7040446694
[INFO] [1729576596.191471]: Projected CoM on the ground: x=-4.24799042389, y=-2.24287297154, z=0
